time,depth,sensor_id,precise_latitude,precise_longitude,TEMP,TEMP_QC,CNDC,CNDC_QC,PRES,PRES_QC,PSAL,PSAL_QC
2022-01-01 13:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0485,1,4.0097,1,22.0485,1,0.6084,1
2022-01-01 14:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0503,1,4.0101,1,22.0503,1,0.4913,1
2022-01-01 14:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0521,1,4.0104,1,22.0521,1,0.3830,1
2022-01-01 15:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0539,1,4.0108,1,22.0539,1,0.2853,1
2022-01-01 15:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0557,1,4.0111,1,22.0557,1,0.1999,1
2022-01-01 16:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0575,1,4.0115,1,22.0575,1,0.1283,1
2022-01-01 16:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0593,1,4.0119,1,22.0593,1,0.0716,1
2022-01-01 17:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0611,1,4.0122,1,22.0611,1,0.0310,1
2022-01-01 17:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0629,1,4.0126,1,22.0629,1,0.0070,1
2022-01-01 18:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0647,1,4.0129,1,22.0647,1,0.0001,1
2022-01-01 18:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0665,1,4.0133,1,22.0665,1,0.0104,1
2022-01-01 19:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0683,1,4.0137,1,22.0683,1,0.0377,1
2022-01-01 19:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0701,1,4.0140,1,22.0701,1,0.0816,1
2022-01-01 20:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0719,1,4.0144,1,22.0719,1,0.1413,1
2022-01-01 20:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0737,1,4.0147,1,22.0737,1,0.2157,1
2022-01-01 21:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0755,1,4.0151,1,22.0755,1,0.3037,1
2022-01-01 21:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0773,1,4.0155,1,22.0773,1,0.4036,1
2022-01-01 22:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0791,1,4.0158,1,22.0791,1,0.5138,1
2022-01-01 22:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0809,1,4.0162,1,22.0809,1,0.6323,1
2022-01-01 23:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0827,1,4.0165,1,22.0827,1,0.7572,1
2022-01-01 23:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0845,1,4.0169,1,22.0845,1,0.8862,1
2022-01-02 00:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0863,1,4.0173,1,22.0863,1,1.0173,1
2022-01-02 00:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0881,1,4.0176,1,22.0881,1,1.1480,1
2022-01-02 01:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0899,1,4.0180,1,22.0899,1,1.2761,1
2022-01-02 01:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0917,1,4.0183,1,22.0917,1,1.3996,1
2022-01-02 02:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0935,1,4.0187,1,22.0935,1,1.5161,1
2022-01-02 02:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0953,1,4.0191,1,22.0953,1,1.6238,1
2022-01-02 03:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0971,1,4.0194,1,22.0971,1,1.7207,1
2022-01-02 03:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.0989,1,4.0198,1,22.0989,1,1.8052,1
2022-01-02 04:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1007,1,4.0201,1,22.1007,1,1.8759,1
2022-01-02 04:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1025,1,4.0205,1,22.1025,1,1.9315,1
2022-01-02 05:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1043,1,4.0209,1,22.1043,1,1.9711,1
2022-01-02 05:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1061,1,4.0212,1,22.1061,1,1.9940,1
2022-01-02 06:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1079,1,4.0216,1,22.1079,1,1.9998,1
2022-01-02 06:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1097,1,4.0219,1,22.1097,1,1.9883,1
2022-01-02 07:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1115,1,4.0223,1,22.1115,1,1.9599,1
2022-01-02 07:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1133,1,4.0227,1,22.1133,1,1.9150,1
2022-01-02 08:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1151,1,4.0230,1,22.1151,1,1.8543,1
2022-01-02 08:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1169,1,4.0234,1,22.1169,1,1.7789,1
2022-01-02 09:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1187,1,4.0237,1,22.1187,1,1.6901,1
2022-01-02 09:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1205,1,4.0241,1,22.1205,1,1.5895,1
2022-01-02 10:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1223,1,4.0245,1,22.1223,1,1.4787,1
2022-01-02 10:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1241,1,4.0248,1,22.1241,1,1.3596,1
2022-01-02 11:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1259,1,4.0252,1,22.1259,1,1.2344,1
2022-01-02 11:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1276,1,4.0255,1,22.1276,1,1.1052,1
2022-01-02 12:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1294,1,4.0259,1,22.1294,1,0.9741,1
2022-01-02 12:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1312,1,4.0262,1,22.1312,1,0.8435,1
2022-01-02 13:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1330,1,4.0266,1,22.1330,1,0.7156,1
2022-01-02 13:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1348,1,4.0270,1,22.1348,1,0.5925,1
2022-01-02 14:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1366,1,4.0273,1,22.1366,1,0.4765,1
2022-01-02 14:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1384,1,4.0277,1,22.1384,1,0.3695,1
2022-01-02 15:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1402,1,4.0280,1,22.1402,1,0.2733,1
2022-01-02 15:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1420,1,4.0284,1,22.1420,1,0.1897,1
2022-01-02 16:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1438,1,4.0288,1,22.1438,1,0.1200,1
2022-01-02 16:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1456,1,4.0291,1,22.1456,1,0.0654,1
2022-01-02 17:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1474,1,4.0295,1,22.1474,1,0.0269,1
2022-01-02 17:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1492,1,4.0298,1,22.1492,1,0.0051,1
2022-01-02 18:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1510,1,4.0302,1,22.1510,1,0.0005,1
2022-01-02 18:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1528,1,4.0306,1,22.1528,1,0.0130,1
2022-01-02 19:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1546,1,4.0309,1,22.1546,1,0.0425,1
2022-01-02 19:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1564,1,4.0313,1,22.1564,1,0.0885,1
2022-01-02 20:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1582,1,4.0316,1,22.1582,1,0.1502,1
2022-01-02 20:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1600,1,4.0320,1,22.1600,1,0.2265,1
2022-01-02 21:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1618,1,4.0324,1,22.1618,1,0.3161,1
2022-01-02 21:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1636,1,4.0327,1,22.1636,1,0.4175,1
2022-01-02 22:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1654,1,4.0331,1,22.1654,1,0.5289,1
2022-01-02 22:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1672,1,4.0334,1,22.1672,1,0.6484,1
2022-01-02 23:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1690,1,4.0338,1,22.1690,1,0.7740,1
2022-01-02 23:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1708,1,4.0342,1,22.1708,1,0.9034,1
2022-01-03 00:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1726,1,4.0345,1,22.1726,1,1.0345,1
2022-01-03 00:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1744,1,4.0349,1,22.1744,1,1.1650,1
2022-01-03 01:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1762,1,4.0352,1,22.1762,1,1.2927,1
2022-01-03 01:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1780,1,4.0356,1,22.1780,1,1.4153,1
2022-01-03 02:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1798,1,4.0360,1,22.1798,1,1.5308,1
2022-01-03 02:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1816,1,4.0363,1,22.1816,1,1.6372,1
2022-01-03 03:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1834,1,4.0367,1,22.1834,1,1.7326,1
2022-01-03 03:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1852,1,4.0370,1,22.1852,1,1.8154,1
2022-01-03 04:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1870,1,4.0374,1,22.1870,1,1.8841,1
2022-01-03 04:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1888,1,4.0378,1,22.1888,1,1.9377,1
2022-01-03 05:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1905,1,4.0381,1,22.1905,1,1.9751,1
2022-01-03 05:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1923,1,4.0385,1,22.1923,1,1.9957,1
2022-01-03 06:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1941,1,4.0388,1,22.1941,1,1.9992,1
2022-01-03 06:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1959,1,4.0392,1,22.1959,1,1.9856,1
2022-01-03 07:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1977,1,4.0395,1,22.1977,1,1.9549,1
2022-01-03 07:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.1995,1,4.0399,1,22.1995,1,1.9079,1
2022-01-03 08:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2013,1,4.0403,1,22.2013,1,1.8452,1
2022-01-03 08:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2031,1,4.0406,1,22.2031,1,1.7680,1
2022-01-03 09:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2049,1,4.0410,1,22.2049,1,1.6775,1
2022-01-03 09:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2067,1,4.0413,1,22.2067,1,1.5754,1
2022-01-03 10:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2085,1,4.0417,1,22.2085,1,1.4634,1
2022-01-03 10:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2103,1,4.0421,1,22.2103,1,1.3435,1
2022-01-03 11:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2121,1,4.0424,1,22.2121,1,1.2176,1
2022-01-03 11:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2139,1,4.0428,1,22.2139,1,1.0880,1
2022-01-03 12:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2157,1,4.0431,1,22.2157,1,0.9569,1
2022-01-03 12:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2175,1,4.0435,1,22.2175,1,0.8265,1
2022-01-03 13:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2193,1,4.0439,1,22.2193,1,0.6991,1
2022-01-03 13:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2211,1,4.0442,1,22.2211,1,0.5768,1
2022-01-03 14:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2229,1,4.0446,1,22.2229,1,0.4619,1
2022-01-03 14:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2247,1,4.0449,1,22.2247,1,0.3562,1
2022-01-03 15:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2265,1,4.0453,1,22.2265,1,0.2616,1
2022-01-03 15:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2283,1,4.0457,1,22.2283,1,0.1797,1
2022-01-03 16:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2301,1,4.0460,1,22.2301,1,0.1119,1
2022-01-03 16:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2319,1,4.0464,1,22.2319,1,0.0594,1
2022-01-03 17:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2337,1,4.0467,1,22.2337,1,0.0230,1
2022-01-03 17:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2355,1,4.0471,1,22.2355,1,0.0035,1
2022-01-03 18:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2373,1,4.0475,1,22.2373,1,0.0011,1
2022-01-03 18:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2391,1,4.0478,1,22.2391,1,0.0159,1
2022-01-03 19:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2408,1,4.0482,1,22.2408,1,0.0477,1
2022-01-03 19:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2426,1,4.0485,1,22.2426,1,0.0958,1
2022-01-03 20:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2444,1,4.0489,1,22.2444,1,0.1595,1
2022-01-03 20:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2462,1,4.0492,1,22.2462,1,0.2376,1
2022-01-03 21:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2480,1,4.0496,1,22.2480,1,0.3288,1
2022-01-03 21:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2498,1,4.0500,1,22.2498,1,0.4316,1
2022-01-03 22:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2516,1,4.0503,1,22.2516,1,0.5442,1
2022-01-03 22:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2534,1,4.0507,1,22.2534,1,0.6646,1
2022-01-03 23:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2552,1,4.0510,1,22.2552,1,0.7908,1
2022-01-03 23:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2570,1,4.0514,1,22.2570,1,0.9206,1
2022-01-04 00:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2588,1,4.0518,1,22.2588,1,1.0518,1
2022-01-04 00:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2606,1,4.0521,1,22.2606,1,1.1820,1
2022-01-04 01:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2624,1,4.0525,1,22.2624,1,1.3092,1
2022-01-04 01:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2642,1,4.0528,1,22.2642,1,1.4310,1
2022-01-04 02:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2660,1,4.0532,1,22.2660,1,1.5454,1
2022-01-04 02:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2678,1,4.0536,1,22.2678,1,1.6504,1
2022-01-04 03:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2696,1,4.0539,1,22.2696,1,1.7442,1
2022-01-04 03:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2714,1,4.0543,1,22.2714,1,1.8252,1
2022-01-04 04:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2732,1,4.0546,1,22.2732,1,1.8920,1
2022-01-04 04:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2750,1,4.0550,1,22.2750,1,1.9435,1
2022-01-04 05:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2768,1,4.0554,1,22.2768,1,1.9788,1
2022-01-04 05:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2786,1,4.0557,1,22.2786,1,1.9972,1
2022-01-04 06:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2804,1,4.0561,1,22.2804,1,1.9984,1
2022-01-04 06:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2821,1,4.0564,1,22.2821,1,1.9825,1
2022-01-04 07:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2839,1,4.0568,1,22.2839,1,1.9497,1
2022-01-04 07:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2857,1,4.0571,1,22.2857,1,1.9005,1
2022-01-04 08:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2875,1,4.0575,1,22.2875,1,1.8358,1
2022-01-04 08:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2893,1,4.0579,1,22.2893,1,1.7568,1
2022-01-04 09:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2911,1,4.0582,1,22.2911,1,1.6647,1
2022-01-04 09:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2929,1,4.0586,1,22.2929,1,1.5612,1
2022-01-04 10:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2947,1,4.0589,1,22.2947,1,1.4481,1
2022-01-04 10:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2965,1,4.0593,1,22.2965,1,1.3272,1
2022-01-04 11:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.2983,1,4.0597,1,22.2983,1,1.2007,1
2022-01-04 11:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3001,1,4.0600,1,22.3001,1,1.0708,1
2022-01-04 12:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3019,1,4.0604,1,22.3019,1,0.9396,1
2022-01-04 12:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3037,1,4.0607,1,22.3037,1,0.8095,1
2022-01-04 13:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3055,1,4.0611,1,22.3055,1,0.6826,1
2022-01-04 13:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3073,1,4.0615,1,22.3073,1,0.5613,1
2022-01-04 14:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3091,1,4.0618,1,22.3091,1,0.4474,1
2022-01-04 14:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3109,1,4.0622,1,22.3109,1,0.3431,1
2022-01-04 15:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3127,1,4.0625,1,22.3127,1,0.2501,1
2022-01-04 15:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3145,1,4.0629,1,22.3145,1,0.1699,1
2022-01-04 16:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3162,1,4.0632,1,22.3162,1,0.1041,1
2022-01-04 16:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3180,1,4.0636,1,22.3180,1,0.0536,1
2022-01-04 17:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3198,1,4.0640,1,22.3198,1,0.0195,1
2022-01-04 17:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3216,1,4.0643,1,22.3216,1,0.0022,1
2022-01-04 18:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3234,1,4.0647,1,22.3234,1,0.0021,1
2022-01-04 18:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3252,1,4.0650,1,22.3252,1,0.0191,1
2022-01-04 19:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3270,1,4.0654,1,22.3270,1,0.0531,1
2022-01-04 19:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3288,1,4.0658,1,22.3288,1,0.1033,1
2022-01-04 20:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3306,1,4.0661,1,22.3306,1,0.1689,1
2022-01-04 20:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3324,1,4.0665,1,22.3324,1,0.2489,1
2022-01-04 21:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3342,1,4.0668,1,22.3342,1,0.3417,1
2022-01-04 21:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3360,1,4.0672,1,22.3360,1,0.4459,1
2022-01-04 22:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3378,1,4.0676,1,22.3378,1,0.5596,1
2022-01-04 22:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3396,1,4.0679,1,22.3396,1,0.6809,1
2022-01-04 23:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3414,1,4.0683,1,22.3414,1,0.8077,1
2022-01-04 23:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3432,1,4.0686,1,22.3432,1,0.9378,1
2022-01-05 00:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3450,1,4.0690,1,22.3450,1,1.0690,1
2022-01-05 00:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3467,1,4.0693,1,22.3467,1,1.1990,1
2022-01-05 01:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3485,1,4.0697,1,22.3485,1,1.3255,1
2022-01-05 01:30:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3503,1,4.0701,1,22.3503,1,1.4465,1
2022-01-05 02:00:00+00:00,200,SBE37SMP_SN0002,43.8419,9.1339,22.3521,1,4.0704,1,22.3521,1,1.5597,1
