time,depth,sensor_id,precise_latitude,precise_longitude,TEMP,TEMP_QC,CNDC,CNDC_QC,PRES,PRES_QC,PSAL,PSAL_QC
2022-01-01 12:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0432,1,2.0086,1,14.0432,1,-1.0086,1
2022-01-01 12:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0450,1,2.0090,1,14.0450,1,-1.1394,1
2022-01-01 13:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0467,1,2.0093,1,14.0467,1,-1.2678,1
2022-01-01 13:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0485,1,2.0097,1,14.0485,1,-1.3916,1
2022-01-01 14:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0503,1,2.0101,1,14.0503,1,-1.5087,1
2022-01-01 14:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0521,1,2.0104,1,14.0521,1,-1.6170,1
2022-01-01 15:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0539,1,2.0108,1,14.0539,1,-1.7147,1
2022-01-01 15:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0557,1,2.0111,1,14.0557,1,-1.8001,1
2022-01-01 16:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0575,1,2.0115,1,14.0575,1,-1.8717,1
2022-01-01 16:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0593,1,2.0119,1,14.0593,1,-1.9284,1
2022-01-01 17:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0611,1,2.0122,1,14.0611,1,-1.9690,1
2022-01-01 17:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0629,1,2.0126,1,14.0629,1,-1.9930,1
2022-01-01 18:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0647,1,2.0129,1,14.0647,1,-1.9999,1
2022-01-01 18:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0665,1,2.0133,1,14.0665,1,-1.9896,1
2022-01-01 19:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0683,1,2.0137,1,14.0683,1,-1.9623,1
2022-01-01 19:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0701,1,2.0140,1,14.0701,1,-1.9184,1
2022-01-01 20:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0719,1,2.0144,1,14.0719,1,-1.8587,1
2022-01-01 20:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0737,1,2.0147,1,14.0737,1,-1.7843,1
2022-01-01 21:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0755,1,2.0151,1,14.0755,1,-1.6963,1
2022-01-01 21:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0773,1,2.0155,1,14.0773,1,-1.5964,1
2022-01-01 22:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0791,1,2.0158,1,14.0791,1,-1.4862,1
2022-01-01 22:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0809,1,2.0162,1,14.0809,1,-1.3677,1
2022-01-01 23:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0827,1,2.0165,1,14.0827,1,-1.2428,1
2022-01-01 23:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0845,1,2.0169,1,14.0845,1,-1.1138,1
2022-01-02 00:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0863,1,2.0173,1,14.0863,1,-0.9827,1
2022-01-02 00:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0881,1,2.0176,1,14.0881,1,-0.8520,1
2022-01-02 01:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0899,1,2.0180,1,14.0899,1,-0.7239,1
2022-01-02 01:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0917,1,2.0183,1,14.0917,1,-0.6004,1
2022-01-02 02:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0935,1,2.0187,1,14.0935,1,-0.4839,1
2022-01-02 02:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0953,1,2.0191,1,14.0953,1,-0.3762,1
2022-01-02 03:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0971,1,2.0194,1,14.0971,1,-0.2793,1
2022-01-02 03:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.0989,1,2.0198,1,14.0989,1,-0.1948,1
2022-01-02 04:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1007,1,2.0201,1,14.1007,1,-0.1241,1
2022-01-02 04:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1025,1,2.0205,1,14.1025,1,-0.0685,1
2022-01-02 05:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1043,1,2.0209,1,14.1043,1,-0.0289,1
2022-01-02 05:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1061,1,2.0212,1,14.1061,1,-0.0060,1
2022-01-02 06:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1079,1,2.0216,1,14.1079,1,-0.0002,1
2022-01-02 06:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1097,1,2.0219,1,14.1097,1,-0.0117,1
2022-01-02 07:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1115,1,2.0223,1,14.1115,1,-0.0401,1
2022-01-02 07:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1133,1,2.0227,1,14.1133,1,-0.0850,1
2022-01-02 08:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1151,1,2.0230,1,14.1151,1,-0.1457,1
2022-01-02 08:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1169,1,2.0234,1,14.1169,1,-0.2211,1
2022-01-02 09:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1187,1,2.0237,1,14.1187,1,-0.3099,1
2022-01-02 09:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1205,1,2.0241,1,14.1205,1,-0.4105,1
2022-01-02 10:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1223,1,2.0245,1,14.1223,1,-0.5213,1
2022-01-02 10:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1241,1,2.0248,1,14.1241,1,-0.6404,1
2022-01-02 11:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1259,1,2.0252,1,14.1259,1,-0.7656,1
2022-01-02 11:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1276,1,2.0255,1,14.1276,1,-0.8948,1
2022-01-02 12:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1294,1,2.0259,1,14.1294,1,-1.0259,1
2022-01-02 12:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1312,1,2.0262,1,14.1312,1,-1.1565,1
2022-01-02 13:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1330,1,2.0266,1,14.1330,1,-1.2844,1
2022-01-02 13:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1348,1,2.0270,1,14.1348,1,-1.4075,1
2022-01-02 14:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1366,1,2.0273,1,14.1366,1,-1.5235,1
2022-01-02 14:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1384,1,2.0277,1,14.1384,1,-1.6305,1
2022-01-02 15:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1402,1,2.0280,1,14.1402,1,-1.7267,1
2022-01-02 15:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1420,1,2.0284,1,14.1420,1,-1.8103,1
2022-01-02 16:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1438,1,2.0288,1,14.1438,1,-1.8800,1
2022-01-02 16:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1456,1,2.0291,1,14.1456,1,-1.9346,1
2022-01-02 17:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1474,1,2.0295,1,14.1474,1,-1.9731,1
2022-01-02 17:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1492,1,2.0298,1,14.1492,1,-1.9949,1
2022-01-02 18:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1510,1,2.0302,1,14.1510,1,-1.9995,1
2022-01-02 18:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1528,1,2.0306,1,14.1528,1,-1.9870,1
2022-01-02 19:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1546,1,2.0309,1,14.1546,1,-1.9575,1
2022-01-02 19:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1564,1,2.0313,1,14.1564,1,-1.9115,1
2022-01-02 20:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1582,1,2.0316,1,14.1582,1,-1.8498,1
2022-01-02 20:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1600,1,2.0320,1,14.1600,1,-1.7735,1
2022-01-02 21:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1618,1,2.0324,1,14.1618,1,-1.6839,1
2022-01-02 21:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1636,1,2.0327,1,14.1636,1,-1.5825,1
2022-01-02 22:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1654,1,2.0331,1,14.1654,1,-1.4711,1
2022-01-02 22:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1672,1,2.0334,1,14.1672,1,-1.3516,1
2022-01-02 23:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1690,1,2.0338,1,14.1690,1,-1.2260,1
2022-01-02 23:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1708,1,2.0342,1,14.1708,1,-1.0966,1
2022-01-03 00:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1726,1,2.0345,1,14.1726,1,-0.9655,1
2022-01-03 00:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1744,1,2.0349,1,14.1744,1,-0.8350,1
2022-01-03 01:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1762,1,2.0352,1,14.1762,1,-0.7073,1
2022-01-03 01:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1780,1,2.0356,1,14.1780,1,-0.5847,1
2022-01-03 02:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1798,1,2.0360,1,14.1798,1,-0.4692,1
2022-01-03 02:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1816,1,2.0363,1,14.1816,1,-0.3628,1
2022-01-03 03:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1834,1,2.0367,1,14.1834,1,-0.2674,1
2022-01-03 03:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1852,1,2.0370,1,14.1852,1,-0.1846,1
2022-01-03 04:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1870,1,2.0374,1,14.1870,1,-0.1159,1
2022-01-03 04:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1888,1,2.0378,1,14.1888,1,-0.0623,1
2022-01-03 05:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1905,1,2.0381,1,14.1905,1,-0.0249,1
2022-01-03 05:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1923,1,2.0385,1,14.1923,1,-0.0043,1
2022-01-03 06:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1941,1,2.0388,1,14.1941,1,-0.0008,1
2022-01-03 06:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1959,1,2.0392,1,14.1959,1,-0.0144,1
2022-01-03 07:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1977,1,2.0395,1,14.1977,1,-0.0451,1
2022-01-03 07:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.1995,1,2.0399,1,14.1995,1,-0.0921,1
2022-01-03 08:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2013,1,2.0403,1,14.2013,1,-0.1548,1
2022-01-03 08:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2031,1,2.0406,1,14.2031,1,-0.2320,1
2022-01-03 09:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2049,1,2.0410,1,14.2049,1,-0.3225,1
2022-01-03 09:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2067,1,2.0413,1,14.2067,1,-0.4246,1
2022-01-03 10:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2085,1,2.0417,1,14.2085,1,-0.5366,1
2022-01-03 10:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2103,1,2.0421,1,14.2103,1,-0.6565,1
2022-01-03 11:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2121,1,2.0424,1,14.2121,1,-0.7824,1
2022-01-03 11:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2139,1,2.0428,1,14.2139,1,-0.9120,1
2022-01-03 12:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2157,1,2.0431,1,14.2157,1,-1.0431,1
2022-01-03 12:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2175,1,2.0435,1,14.2175,1,-1.1735,1
2022-01-03 13:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2193,1,2.0439,1,14.2193,1,-1.3009,1
2022-01-03 13:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2211,1,2.0442,1,14.2211,1,-1.4232,1
2022-01-03 14:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2229,1,2.0446,1,14.2229,1,-1.5381,1
2022-01-03 14:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2247,1,2.0449,1,14.2247,1,-1.6438,1
2022-01-03 15:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2265,1,2.0453,1,14.2265,1,-1.7384,1
2022-01-03 15:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2283,1,2.0457,1,14.2283,1,-1.8203,1
2022-01-03 16:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2301,1,2.0460,1,14.2301,1,-1.8881,1
2022-01-03 16:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2319,1,2.0464,1,14.2319,1,-1.9406,1
2022-01-03 17:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2337,1,2.0467,1,14.2337,1,-1.9770,1
2022-01-03 17:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2355,1,2.0471,1,14.2355,1,-1.9965,1
2022-01-03 18:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2373,1,2.0475,1,14.2373,1,-1.9989,1
2022-01-03 18:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2391,1,2.0478,1,14.2391,1,-1.9841,1
2022-01-03 19:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2408,1,2.0482,1,14.2408,1,-1.9523,1
2022-01-03 19:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2426,1,2.0485,1,14.2426,1,-1.9042,1
2022-01-03 20:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2444,1,2.0489,1,14.2444,1,-1.8405,1
2022-01-03 20:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2462,1,2.0492,1,14.2462,1,-1.7624,1
2022-01-03 21:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2480,1,2.0496,1,14.2480,1,-1.6712,1
2022-01-03 21:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2498,1,2.0500,1,14.2498,1,-1.5684,1
2022-01-03 22:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2516,1,2.0503,1,14.2516,1,-1.4558,1
2022-01-03 22:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2534,1,2.0507,1,14.2534,1,-1.3354,1
2022-01-03 23:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2552,1,2.0510,1,14.2552,1,-1.2092,1
2022-01-03 23:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2570,1,2.0514,1,14.2570,1,-1.0794,1
2022-01-04 00:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2588,1,2.0518,1,14.2588,1,-0.9482,1
2022-01-04 00:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2606,1,2.0521,1,14.2606,1,-0.8180,1
2022-01-04 01:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2624,1,2.0525,1,14.2624,1,-0.6908,1
2022-01-04 01:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2642,1,2.0528,1,14.2642,1,-0.5690,1
2022-01-04 02:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2660,1,2.0532,1,14.2660,1,-0.4546,1
2022-01-04 02:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2678,1,2.0536,1,14.2678,1,-0.3496,1
2022-01-04 03:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2696,1,2.0539,1,14.2696,1,-0.2558,1
2022-01-04 03:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2714,1,2.0543,1,14.2714,1,-0.1748,1
2022-01-04 04:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2732,1,2.0546,1,14.2732,1,-0.1080,1
2022-01-04 04:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2750,1,2.0550,1,14.2750,1,-0.0565,1
2022-01-04 05:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2768,1,2.0554,1,14.2768,1,-0.0212,1
2022-01-04 05:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2786,1,2.0557,1,14.2786,1,-0.0028,1
2022-01-04 06:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2804,1,2.0561,1,14.2804,1,-0.0016,1
2022-01-04 06:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2821,1,2.0564,1,14.2821,1,-0.0175,1
2022-01-04 07:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2839,1,2.0568,1,14.2839,1,-0.0503,1
2022-01-04 07:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2857,1,2.0571,1,14.2857,1,-0.0995,1
2022-01-04 08:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2875,1,2.0575,1,14.2875,1,-0.1642,1
2022-01-04 08:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2893,1,2.0579,1,14.2893,1,-0.2432,1
2022-01-04 09:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2911,1,2.0582,1,14.2911,1,-0.3353,1
2022-01-04 09:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2929,1,2.0586,1,14.2929,1,-0.4388,1
2022-01-04 10:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2947,1,2.0589,1,14.2947,1,-0.5519,1
2022-01-04 10:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2965,1,2.0593,1,14.2965,1,-0.6728,1
2022-01-04 11:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.2983,1,2.0597,1,14.2983,1,-0.7993,1
2022-01-04 11:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3001,1,2.0600,1,14.3001,1,-0.9292,1
2022-01-04 12:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3019,1,2.0604,1,14.3019,1,-1.0604,1
2022-01-04 12:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3037,1,2.0607,1,14.3037,1,-1.1905,1
2022-01-04 13:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3055,1,2.0611,1,14.3055,1,-1.3174,1
2022-01-04 13:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3073,1,2.0615,1,14.3073,1,-1.4387,1
2022-01-04 14:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3091,1,2.0618,1,14.3091,1,-1.5526,1
2022-01-04 14:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3109,1,2.0622,1,14.3109,1,-1.6569,1
2022-01-04 15:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3127,1,2.0625,1,14.3127,1,-1.7499,1
2022-01-04 15:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3145,1,2.0629,1,14.3145,1,-1.8301,1
2022-01-04 16:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3162,1,2.0632,1,14.3162,1,-1.8959,1
2022-01-04 16:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3180,1,2.0636,1,14.3180,1,-1.9464,1
2022-01-04 17:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3198,1,2.0640,1,14.3198,1,-1.9805,1
2022-01-04 17:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3216,1,2.0643,1,14.3216,1,-1.9978,1
2022-01-04 18:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3234,1,2.0647,1,14.3234,1,-1.9979,1
2022-01-04 18:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3252,1,2.0650,1,14.3252,1,-1.9809,1
2022-01-04 19:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3270,1,2.0654,1,14.3270,1,-1.9469,1
2022-01-04 19:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3288,1,2.0658,1,14.3288,1,-1.8967,1
2022-01-04 20:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3306,1,2.0661,1,14.3306,1,-1.8311,1
2022-01-04 20:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3324,1,2.0665,1,14.3324,1,-1.7511,1
2022-01-04 21:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3342,1,2.0668,1,14.3342,1,-1.6583,1
2022-01-04 21:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3360,1,2.0672,1,14.3360,1,-1.5541,1
2022-01-04 22:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3378,1,2.0676,1,14.3378,1,-1.4404,1
2022-01-04 22:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3396,1,2.0679,1,14.3396,1,-1.3191,1
2022-01-04 23:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3414,1,2.0683,1,14.3414,1,-1.1923,1
2022-01-04 23:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3432,1,2.0686,1,14.3432,1,-1.0622,1
2022-01-05 00:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3450,1,2.0690,1,14.3450,1,-0.9310,1
2022-01-05 00:30:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3467,1,2.0693,1,14.3467,1,-0.8010,1
2022-01-05 01:00:00+00:00,400,SBE37SMP_SN0004,43.8419,9.1339,14.3485,1,2.0697,1,14.3485,1,-0.6745,1
