time,depth,sensor_id,precise_latitude,precise_longitude,TEMP,TEMP_QC,CNDC,CNDC_QC,PRES,PRES_QC
2024-01-01 17:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0610,1,4.0122,1,22.0610,1
2024-01-01 17:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0628,1,4.0126,1,22.0628,1
2024-01-01 18:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0646,1,4.0129,1,22.0646,1
2024-01-01 18:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0663,1,4.0133,1,22.0663,1
2024-01-01 19:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0681,1,4.0136,1,22.0681,1
2024-01-01 19:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0699,1,4.0140,1,22.0699,1
2024-01-01 20:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0717,1,4.0143,1,22.0717,1
2024-01-01 20:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0735,1,4.0147,1,22.0735,1
2024-01-01 21:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0753,1,4.0151,1,22.0753,1
2024-01-01 21:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0771,1,4.0154,1,22.0771,1
2024-01-01 22:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0789,1,4.0158,1,22.0789,1
2024-01-01 22:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0807,1,4.0161,1,22.0807,1
2024-01-01 23:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0825,1,4.0165,1,22.0825,1
2024-01-01 23:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0843,1,4.0169,1,22.0843,1
2024-01-02 00:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0861,1,4.0172,1,22.0861,1
2024-01-02 00:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0879,1,4.0176,1,22.0879,1
2024-01-02 01:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0897,1,4.0179,1,22.0897,1
2024-01-02 01:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0914,1,4.0183,1,22.0914,1
2024-01-02 02:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0932,1,4.0186,1,22.0932,1
2024-01-02 02:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0950,1,4.0190,1,22.0950,1
2024-01-02 03:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0968,1,4.0194,1,22.0968,1
2024-01-02 03:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.0986,1,4.0197,1,22.0986,1
2024-01-02 04:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1004,1,4.0201,1,22.1004,1
2024-01-02 04:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1022,1,4.0204,1,22.1022,1
2024-01-02 05:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1040,1,4.0208,1,22.1040,1
2024-01-02 05:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1058,1,4.0212,1,22.1058,1
2024-01-02 06:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1076,1,4.0215,1,22.1076,1
2024-01-02 06:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1094,1,4.0219,1,22.1094,1
2024-01-02 07:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1112,1,4.0222,1,22.1112,1
2024-01-02 07:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1130,1,4.0226,1,22.1130,1
2024-01-02 08:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1148,1,4.0230,1,22.1148,1
2024-01-02 08:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1165,1,4.0233,1,22.1165,1
2024-01-02 09:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1183,1,4.0237,1,22.1183,1
2024-01-02 09:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1201,1,4.0240,1,22.1201,1
2024-01-02 10:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1219,1,4.0244,1,22.1219,1
2024-01-02 10:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1237,1,4.0247,1,22.1237,1
2024-01-02 11:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1255,1,4.0251,1,22.1255,1
2024-01-02 11:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1273,1,4.0255,1,22.1273,1
2024-01-02 12:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1291,1,4.0258,1,22.1291,1
2024-01-02 12:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1309,1,4.0262,1,22.1309,1
2024-01-02 13:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1327,1,4.0265,1,22.1327,1
2024-01-02 13:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1345,1,4.0269,1,22.1345,1
2024-01-02 14:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1363,1,4.0273,1,22.1363,1
2024-01-02 14:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1381,1,4.0276,1,22.1381,1
2024-01-02 15:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1398,1,4.0280,1,22.1398,1
2024-01-02 15:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1416,1,4.0283,1,22.1416,1
2024-01-02 16:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1434,1,4.0287,1,22.1434,1
2024-01-02 16:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1452,1,4.0290,1,22.1452,1
2024-01-02 17:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1470,1,4.0294,1,22.1470,1
2024-01-02 17:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1488,1,4.0298,1,22.1488,1
2024-01-02 18:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1506,1,4.0301,1,22.1506,1
2024-01-02 18:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1524,1,4.0305,1,22.1524,1
2024-01-02 19:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1542,1,4.0308,1,22.1542,1
2024-01-02 19:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1560,1,4.0312,1,22.1560,1
2024-01-02 20:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1578,1,4.0316,1,22.1578,1
2024-01-02 20:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1596,1,4.0319,1,22.1596,1
2024-01-02 21:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1614,1,4.0323,1,22.1614,1
2024-01-02 21:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1631,1,4.0326,1,22.1631,1
2024-01-02 22:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1649,1,4.0330,1,22.1649,1
2024-01-02 22:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1667,1,4.0333,1,22.1667,1
2024-01-02 23:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1685,1,4.0337,1,22.1685,1
2024-01-02 23:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1703,1,4.0341,1,22.1703,1
2024-01-03 00:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1721,1,4.0344,1,22.1721,1
2024-01-03 00:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1739,1,4.0348,1,22.1739,1
2024-01-03 01:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1757,1,4.0351,1,22.1757,1
2024-01-03 01:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1775,1,4.0355,1,22.1775,1
2024-01-03 02:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1793,1,4.0359,1,22.1793,1
2024-01-03 02:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1811,1,4.0362,1,22.1811,1
2024-01-03 03:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1829,1,4.0366,1,22.1829,1
2024-01-03 03:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1847,1,4.0369,1,22.1847,1
2024-01-03 04:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1864,1,4.0373,1,22.1864,1
2024-01-03 04:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1882,1,4.0376,1,22.1882,1
2024-01-03 05:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1900,1,4.0380,1,22.1900,1
2024-01-03 05:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1918,1,4.0384,1,22.1918,1
2024-01-03 06:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1936,1,4.0387,1,22.1936,1
2024-01-03 06:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1954,1,4.0391,1,22.1954,1
2024-01-03 07:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1972,1,4.0394,1,22.1972,1
2024-01-03 07:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.1990,1,4.0398,1,22.1990,1
2024-01-03 08:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2008,1,4.0402,1,22.2008,1
2024-01-03 08:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2026,1,4.0405,1,22.2026,1
2024-01-03 09:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2044,1,4.0409,1,22.2044,1
2024-01-03 09:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2062,1,4.0412,1,22.2062,1
2024-01-03 10:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2079,1,4.0416,1,22.2079,1
2024-01-03 10:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2097,1,4.0419,1,22.2097,1
2024-01-03 11:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2115,1,4.0423,1,22.2115,1
2024-01-03 11:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2133,1,4.0427,1,22.2133,1
2024-01-03 12:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2151,1,4.0430,1,22.2151,1
2024-01-03 12:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2169,1,4.0434,1,22.2169,1
2024-01-03 13:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2187,1,4.0437,1,22.2187,1
2024-01-03 13:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2205,1,4.0441,1,22.2205,1
2024-01-03 14:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2223,1,4.0445,1,22.2223,1
2024-01-03 14:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2241,1,4.0448,1,22.2241,1
2024-01-03 15:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2259,1,4.0452,1,22.2259,1
2024-01-03 15:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2277,1,4.0455,1,22.2277,1
2024-01-03 16:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2294,1,4.0459,1,22.2294,1
2024-01-03 16:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2312,1,4.0462,1,22.2312,1
2024-01-03 17:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2330,1,4.0466,1,22.2330,1
2024-01-03 17:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2348,1,4.0470,1,22.2348,1
2024-01-03 18:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2366,1,4.0473,1,22.2366,1
2024-01-03 18:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2384,1,4.0477,1,22.2384,1
2024-01-03 19:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2402,1,4.0480,1,22.2402,1
2024-01-03 19:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2420,1,4.0484,1,22.2420,1
2024-01-03 20:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2438,1,4.0488,1,22.2438,1
2024-01-03 20:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2456,1,4.0491,1,22.2456,1
2024-01-03 21:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2474,1,4.0495,1,22.2474,1
2024-01-03 21:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2491,1,4.0498,1,22.2491,1
2024-01-03 22:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2509,1,4.0502,1,22.2509,1
2024-01-03 22:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2527,1,4.0505,1,22.2527,1
2024-01-03 23:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2545,1,4.0509,1,22.2545,1
2024-01-03 23:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2563,1,4.0513,1,22.2563,1
2024-01-04 00:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2581,1,4.0516,1,22.2581,1
2024-01-04 00:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2599,1,4.0520,1,22.2599,1
2024-01-04 01:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2617,1,4.0523,1,22.2617,1
2024-01-04 01:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2635,1,4.0527,1,22.2635,1
2024-01-04 02:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2653,1,4.0531,1,22.2653,1
2024-01-04 02:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2671,1,4.0534,1,22.2671,1
2024-01-04 03:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2688,1,4.0538,1,22.2688,1
2024-01-04 03:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2706,1,4.0541,1,22.2706,1
2024-01-04 04:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2724,1,4.0545,1,22.2724,1
2024-01-04 04:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2742,1,4.0548,1,22.2742,1
2024-01-04 05:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2760,1,4.0552,1,22.2760,1
2024-01-04 05:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2778,1,4.0556,1,22.2778,1
2024-01-04 06:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2796,1,4.0559,1,22.2796,1
2024-01-04 06:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2814,1,4.0563,1,22.2814,1
2024-01-04 07:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2832,1,4.0566,1,22.2832,1
2024-01-04 07:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2850,1,4.0570,1,22.2850,1
2024-01-04 08:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2867,1,4.0573,1,22.2867,1
2024-01-04 08:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2885,1,4.0577,1,22.2885,1
2024-01-04 09:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2903,1,4.0581,1,22.2903,1
2024-01-04 09:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2921,1,4.0584,1,22.2921,1
2024-01-04 10:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2939,1,4.0588,1,22.2939,1
2024-01-04 10:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2957,1,4.0591,1,22.2957,1
2024-01-04 11:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2975,1,4.0595,1,22.2975,1
2024-01-04 11:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.2993,1,4.0599,1,22.2993,1
2024-01-04 12:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3011,1,4.0602,1,22.3011,1
2024-01-04 12:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3029,1,4.0606,1,22.3029,1
2024-01-04 13:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3046,1,4.0609,1,22.3046,1
2024-01-04 13:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3064,1,4.0613,1,22.3064,1
2024-01-04 14:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3082,1,4.0616,1,22.3082,1
2024-01-04 14:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3100,1,4.0620,1,22.3100,1
2024-01-04 15:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3118,1,4.0624,1,22.3118,1
2024-01-04 15:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3136,1,4.0627,1,22.3136,1
2024-01-04 16:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3154,1,4.0631,1,22.3154,1
2024-01-04 16:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3172,1,4.0634,1,22.3172,1
2024-01-04 17:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3190,1,4.0638,1,22.3190,1
2024-01-04 17:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3208,1,4.0642,1,22.3208,1
2024-01-04 18:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3225,1,4.0645,1,22.3225,1
2024-01-04 18:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3243,1,4.0649,1,22.3243,1
2024-01-04 19:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3261,1,4.0652,1,22.3261,1
2024-01-04 19:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3279,1,4.0656,1,22.3279,1
2024-01-04 20:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3297,1,4.0659,1,22.3297,1
2024-01-04 20:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3315,1,4.0663,1,22.3315,1
2024-01-04 21:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3333,1,4.0667,1,22.3333,1
2024-01-04 21:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3351,1,4.0670,1,22.3351,1
2024-01-04 22:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3369,1,4.0674,1,22.3369,1
2024-01-04 22:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3386,1,4.0677,1,22.3386,1
2024-01-04 23:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3404,1,4.0681,1,22.3404,1
2024-01-04 23:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3422,1,4.0684,1,22.3422,1
2024-01-05 00:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3440,1,4.0688,1,22.3440,1
2024-01-05 00:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3458,1,4.0692,1,22.3458,1
2024-01-05 01:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3476,1,4.0695,1,22.3476,1
2024-01-05 01:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3494,1,4.0699,1,22.3494,1
2024-01-05 02:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3512,1,4.0702,1,22.3512,1
2024-01-05 02:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3530,1,4.0706,1,22.3530,1
2024-01-05 03:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3547,1,4.0709,1,22.3547,1
2024-01-05 03:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3565,1,4.0713,1,22.3565,1
2024-01-05 04:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3583,1,4.0717,1,22.3583,1
2024-01-05 04:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3601,1,4.0720,1,22.3601,1
2024-01-05 05:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3619,1,4.0724,1,22.3619,1
2024-01-05 05:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3637,1,4.0727,1,22.3637,1
2024-01-05 06:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3655,1,4.0731,1,22.3655,1
2024-01-05 06:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3673,1,4.0735,1,22.3673,1
2024-01-05 07:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3691,1,4.0738,1,22.3691,1
2024-01-05 07:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3708,1,4.0742,1,22.3708,1
2024-01-05 08:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3726,1,4.0745,1,22.3726,1
2024-01-05 08:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3744,1,4.0749,1,22.3744,1
2024-01-05 09:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3762,1,4.0752,1,22.3762,1
2024-01-05 09:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3780,1,4.0756,1,22.3780,1
2024-01-05 10:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3798,1,4.0760,1,22.3798,1
2024-01-05 10:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3816,1,4.0763,1,22.3816,1
2024-01-05 11:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3834,1,4.0767,1,22.3834,1
2024-01-05 11:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3851,1,4.0770,1,22.3851,1
2024-01-05 12:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3869,1,4.0774,1,22.3869,1
2024-01-05 12:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3887,1,4.0777,1,22.3887,1
2024-01-05 13:00:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3905,1,4.0781,1,22.3905,1
2024-01-05 13:30:00+00:00,200,SBE37SMP_SN0004,43.8401,9.1317,22.3923,1,4.0785,1,22.3923,1
