time,precise_latitude,precise_longitude,depth,sensor_id,AIRT,WSPD,WDIR,AIRT_QC,WSPD_QC,WDIR_QC
2023-01-01 15:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1115,10.0111,190.0281,1,1,1
2023-01-01 16:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1151,10.0115,190.3512,1,1,1
2023-01-01 16:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1187,10.0119,190.6743,1,1,1
2023-01-01 17:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1223,10.0122,190.9974,1,1,1
2023-01-01 17:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1259,10.0126,191.3204,1,1,1
2023-01-01 18:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1295,10.0129,191.6434,1,1,1
2023-01-01 18:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1331,10.0133,191.9663,1,1,1
2023-01-01 19:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1366,10.0137,192.2893,1,1,1
2023-01-01 19:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1402,10.0140,192.6121,1,1,1
2023-01-01 20:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1438,10.0144,192.9350,1,1,1
2023-01-01 20:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1474,10.0147,193.2578,1,1,1
2023-01-01 21:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1510,10.0151,193.5805,1,1,1
2023-01-01 21:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1546,10.0155,193.9032,1,1,1
2023-01-01 22:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1582,10.0158,194.2259,1,1,1
2023-01-01 22:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1618,10.0162,194.5485,1,1,1
2023-01-01 23:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1654,10.0165,194.8711,1,1,1
2023-01-01 23:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1690,10.0169,195.1936,1,1,1
2023-01-02 00:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1726,10.0173,195.5161,1,1,1
2023-01-02 00:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1762,10.0176,195.8385,1,1,1
2023-01-02 01:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1798,10.0180,196.1609,1,1,1
2023-01-02 01:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1834,10.0183,196.4832,1,1,1
2023-01-02 02:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1870,10.0187,196.8054,1,1,1
2023-01-02 02:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1906,10.0191,197.1277,1,1,1
2023-01-02 03:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1942,10.0194,197.4498,1,1,1
2023-01-02 03:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.1978,10.0198,197.7719,1,1,1
2023-01-02 04:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2014,10.0201,198.0940,1,1,1
2023-01-02 04:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2050,10.0205,198.4159,1,1,1
2023-01-02 05:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2086,10.0209,198.7379,1,1,1
2023-01-02 05:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2122,10.0212,199.0597,1,1,1
2023-01-02 06:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2158,10.0216,199.3815,1,1,1
2023-01-02 06:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2193,10.0219,199.7033,1,1,1
2023-01-02 07:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2229,10.0223,200.0250,1,1,1
2023-01-02 07:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2265,10.0227,200.3466,1,1,1
2023-01-02 08:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2301,10.0230,200.6681,1,1,1
2023-01-02 08:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2337,10.0234,200.9896,1,1,1
2023-01-02 09:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2373,10.0237,201.3110,1,1,1
2023-01-02 09:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2409,10.0241,201.6323,1,1,1
2023-01-02 10:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2445,10.0245,201.9536,1,1,1
2023-01-02 10:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2481,10.0248,202.2748,1,1,1
2023-01-02 11:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2517,10.0252,202.5959,1,1,1
2023-01-02 11:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2553,10.0255,202.9170,1,1,1
2023-01-02 12:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2589,10.0259,203.2380,1,1,1
2023-01-02 12:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2625,10.0262,203.5589,1,1,1
2023-01-02 13:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2661,10.0266,203.8797,1,1,1
2023-01-02 13:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2697,10.0270,204.2005,1,1,1
2023-01-02 14:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2733,10.0273,204.5211,1,1,1
2023-01-02 14:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2769,10.0277,204.8417,1,1,1
2023-01-02 15:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2805,10.0280,205.1623,1,1,1
2023-01-02 15:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2841,10.0284,205.4827,1,1,1
2023-01-02 16:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2877,10.0288,205.8030,1,1,1
2023-01-02 16:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2912,10.0291,206.1233,1,1,1
2023-01-02 17:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2948,10.0295,206.4435,1,1,1
2023-01-02 17:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.2984,10.0298,206.7636,1,1,1
2023-01-02 18:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3020,10.0302,207.0836,1,1,1
2023-01-02 18:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3056,10.0306,207.4035,1,1,1
2023-01-02 19:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3092,10.0309,207.7234,1,1,1
2023-01-02 19:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3128,10.0313,208.0431,1,1,1
2023-01-02 20:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3164,10.0316,208.3628,1,1,1
2023-01-02 20:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3200,10.0320,208.6823,1,1,1
2023-01-02 21:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3236,10.0324,209.0018,1,1,1
2023-01-02 21:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3272,10.0327,209.3212,1,1,1
2023-01-02 22:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3308,10.0331,209.6405,1,1,1
2023-01-02 22:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3344,10.0334,209.9597,1,1,1
2023-01-02 23:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3380,10.0338,210.2787,1,1,1
2023-01-02 23:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3416,10.0342,210.5977,1,1,1
2023-01-03 00:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3452,10.0345,210.9166,1,1,1
2023-01-03 00:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3488,10.0349,211.2354,1,1,1
2023-01-03 01:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3523,10.0352,211.5541,1,1,1
2023-01-03 01:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3559,10.0356,211.8727,1,1,1
2023-01-03 02:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3595,10.0360,212.1912,1,1,1
2023-01-03 02:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3631,10.0363,212.5096,1,1,1
2023-01-03 03:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3667,10.0367,212.8279,1,1,1
2023-01-03 03:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3703,10.0370,213.1460,1,1,1
2023-01-03 04:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3739,10.0374,213.4641,1,1,1
2023-01-03 04:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3775,10.0378,213.7820,1,1,1
2023-01-03 05:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3811,10.0381,214.0999,1,1,1
2023-01-03 05:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3847,10.0385,214.4176,1,1,1
2023-01-03 06:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3883,10.0388,214.7353,1,1,1
2023-01-03 06:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3919,10.0392,215.0528,1,1,1
2023-01-03 07:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3955,10.0395,215.3702,1,1,1
2023-01-03 07:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.3991,10.0399,215.6875,1,1,1
2023-01-03 08:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4027,10.0403,216.0046,1,1,1
2023-01-03 08:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4063,10.0406,216.3217,1,1,1
2023-01-03 09:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4098,10.0410,216.6386,1,1,1
2023-01-03 09:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4134,10.0413,216.9554,1,1,1
2023-01-03 10:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4170,10.0417,217.2721,1,1,1
2023-01-03 10:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4206,10.0421,217.5887,1,1,1
2023-01-03 11:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4242,10.0424,217.9052,1,1,1
2023-01-03 11:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4278,10.0428,218.2215,1,1,1
2023-01-03 12:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4314,10.0431,218.5377,1,1,1
2023-01-03 12:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4350,10.0435,218.8538,1,1,1
2023-01-03 13:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4386,10.0439,219.1698,1,1,1
2023-01-03 13:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4422,10.0442,219.4856,1,1,1
2023-01-03 14:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4458,10.0446,219.8013,1,1,1
2023-01-03 14:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4494,10.0449,220.1169,1,1,1
2023-01-03 15:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4530,10.0453,220.4323,1,1,1
2023-01-03 15:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4566,10.0457,220.7476,1,1,1
2023-01-03 16:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4601,10.0460,221.0628,1,1,1
2023-01-03 16:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4637,10.0464,221.3779,1,1,1
2023-01-03 17:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4673,10.0467,221.6928,1,1,1
2023-01-03 17:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4709,10.0471,222.0076,1,1,1
2023-01-03 18:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4745,10.0475,222.3222,1,1,1
2023-01-03 18:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4781,10.0478,222.6367,1,1,1
2023-01-03 19:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4817,10.0482,222.9511,1,1,1
2023-01-03 19:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4853,10.0485,223.2653,1,1,1
2023-01-03 20:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4889,10.0489,223.5794,1,1,1
2023-01-03 20:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4925,10.0492,223.8934,1,1,1
2023-01-03 21:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4961,10.0496,224.2072,1,1,1
2023-01-03 21:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.4997,10.0500,224.5209,1,1,1
2023-01-03 22:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5032,10.0503,224.8344,1,1,1
2023-01-03 22:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5068,10.0507,225.1478,1,1,1
2023-01-03 23:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5104,10.0510,225.4610,1,1,1
2023-01-03 23:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5140,10.0514,225.7741,1,1,1
2023-01-04 00:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5176,10.0518,226.0870,1,1,1
2023-01-04 00:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5212,10.0521,226.3998,1,1,1
2023-01-04 01:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5248,10.0525,226.7125,1,1,1
2023-01-04 01:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5284,10.0528,227.0250,1,1,1
2023-01-04 02:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5320,10.0532,227.3373,1,1,1
2023-01-04 02:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5356,10.0536,227.6495,1,1,1
2023-01-04 03:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5392,10.0539,227.9615,1,1,1
2023-01-04 03:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5428,10.0543,228.2734,1,1,1
2023-01-04 04:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5463,10.0546,228.5851,1,1,1
2023-01-04 04:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5499,10.0550,228.8967,1,1,1
2023-01-04 05:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5535,10.0554,229.2081,1,1,1
2023-01-04 05:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5571,10.0557,229.5193,1,1,1
2023-01-04 06:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5607,10.0561,229.8304,1,1,1
2023-01-04 06:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5643,10.0564,230.1413,1,1,1
2023-01-04 07:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5679,10.0568,230.4521,1,1,1
2023-01-04 07:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5715,10.0571,230.7627,1,1,1
2023-01-04 08:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5751,10.0575,231.0731,1,1,1
2023-01-04 08:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5787,10.0579,231.3834,1,1,1
2023-01-04 09:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5822,10.0582,231.6935,1,1,1
2023-01-04 09:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5858,10.0586,232.0034,1,1,1
2023-01-04 10:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5894,10.0589,232.3132,1,1,1
2023-01-04 10:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5930,10.0593,232.6228,1,1,1
2023-01-04 11:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.5966,10.0597,232.9322,1,1,1
2023-01-04 11:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6002,10.0600,233.2415,1,1,1
2023-01-04 12:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6038,10.0604,233.5505,1,1,1
2023-01-04 12:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6074,10.0607,233.8595,1,1,1
2023-01-04 13:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6110,10.0611,234.1682,1,1,1
2023-01-04 13:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6146,10.0615,234.4768,1,1,1
2023-01-04 14:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6181,10.0618,234.7851,1,1,1
2023-01-04 14:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6217,10.0622,235.0934,1,1,1
2023-01-04 15:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6253,10.0625,235.4014,1,1,1
2023-01-04 15:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6289,10.0629,235.7092,1,1,1
2023-01-04 16:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6325,10.0632,236.0169,1,1,1
2023-01-04 16:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6361,10.0636,236.3244,1,1,1
2023-01-04 17:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6397,10.0640,236.6317,1,1,1
2023-01-04 17:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6433,10.0643,236.9388,1,1,1
2023-01-04 18:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6469,10.0647,237.2458,1,1,1
2023-01-04 18:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6504,10.0650,237.5525,1,1,1
2023-01-04 19:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6540,10.0654,237.8591,1,1,1
2023-01-04 19:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6576,10.0658,238.1655,1,1,1
2023-01-04 20:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6612,10.0661,238.4717,1,1,1
2023-01-04 20:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6648,10.0665,238.7777,1,1,1
2023-01-04 21:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6684,10.0668,239.0835,1,1,1
2023-01-04 21:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6720,10.0672,239.3891,1,1,1
2023-01-04 22:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6756,10.0676,239.6946,1,1,1
2023-01-04 22:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6791,10.0679,239.9998,1,1,1
2023-01-04 23:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6827,10.0683,240.3048,1,1,1
2023-01-04 23:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6863,10.0686,240.6097,1,1,1
2023-01-05 00:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6899,10.0690,240.9144,1,1,1
2023-01-05 00:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6935,10.0693,241.2188,1,1,1
2023-01-05 01:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.6971,10.0697,241.5231,1,1,1
2023-01-05 01:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.7007,10.0701,241.8271,1,1,1
2023-01-05 02:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.7043,10.0704,242.1310,1,1,1
2023-01-05 02:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.7078,10.0708,242.4347,1,1,1
2023-01-05 03:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.7114,10.0711,242.7381,1,1,1
2023-01-05 03:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.7150,10.0715,243.0414,1,1,1
2023-01-05 04:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.7186,10.0719,243.3444,1,1,1
2023-01-05 04:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.7222,10.0722,243.6473,1,1,1
2023-01-05 05:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.7258,10.0726,243.9499,1,1,1
2023-01-05 05:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.7294,10.0729,244.2523,1,1,1
2023-01-05 06:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.7330,10.0733,244.5546,1,1,1
2023-01-05 06:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.7365,10.0737,244.8566,1,1,1
2023-01-05 07:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.7401,10.0740,245.1584,1,1,1
2023-01-05 07:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.7437,10.0744,245.4600,1,1,1
2023-01-05 08:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.7473,10.0747,245.7614,1,1,1
2023-01-05 08:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.7509,10.0751,246.0626,1,1,1
2023-01-05 09:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.7545,10.0754,246.3635,1,1,1
2023-01-05 09:30:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.7581,10.0758,246.6643,1,1,1
2023-01-05 10:00:00+00:00,43.8423,9.1350,-1,Airmar_200WX_SN0001,30.7616,10.0762,246.9648,1,1,1
