time,depth,sensor_id,precise_latitude,precise_longitude,TEMP,TEMP_QC,CNDC,CNDC_QC,PRES,PRES_QC,PSAL,PSAL_QC
2024-01-01 22:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.0807,1,3.0161,1,18.0807,1,-0.3827,1
2024-01-01 23:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.0825,1,3.0165,1,18.0825,1,-0.2588,1
2024-01-01 23:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.0843,1,3.0169,1,18.0843,1,-0.1305,1
2024-01-02 00:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.0861,1,3.0172,1,18.0861,1,0.0000,1
2024-01-02 00:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.0879,1,3.0176,1,18.0879,1,0.1305,1
2024-01-02 01:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.0897,1,3.0179,1,18.0897,1,0.2588,1
2024-01-02 01:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.0914,1,3.0183,1,18.0914,1,0.3827,1
2024-01-02 02:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.0932,1,3.0186,1,18.0932,1,0.5000,1
2024-01-02 02:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.0950,1,3.0190,1,18.0950,1,0.6088,1
2024-01-02 03:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.0968,1,3.0194,1,18.0968,1,0.7071,1
2024-01-02 03:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.0986,1,3.0197,1,18.0986,1,0.7934,1
2024-01-02 04:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1004,1,3.0201,1,18.1004,1,0.8660,1
2024-01-02 04:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1022,1,3.0204,1,18.1022,1,0.9239,1
2024-01-02 05:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1040,1,3.0208,1,18.1040,1,0.9659,1
2024-01-02 05:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1058,1,3.0212,1,18.1058,1,0.9914,1
2024-01-02 06:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1076,1,3.0215,1,18.1076,1,1.0000,1
2024-01-02 06:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1094,1,3.0219,1,18.1094,1,0.9914,1
2024-01-02 07:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1112,1,3.0222,1,18.1112,1,0.9659,1
2024-01-02 07:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1130,1,3.0226,1,18.1130,1,0.9239,1
2024-01-02 08:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1148,1,3.0230,1,18.1148,1,0.8660,1
2024-01-02 08:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1165,1,3.0233,1,18.1165,1,0.7934,1
2024-01-02 09:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1183,1,3.0237,1,18.1183,1,0.7071,1
2024-01-02 09:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1201,1,3.0240,1,18.1201,1,0.6088,1
2024-01-02 10:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1219,1,3.0244,1,18.1219,1,0.5000,1
2024-01-02 10:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1237,1,3.0247,1,18.1237,1,0.3827,1
2024-01-02 11:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1255,1,3.0251,1,18.1255,1,0.2588,1
2024-01-02 11:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1273,1,3.0255,1,18.1273,1,0.1305,1
2024-01-02 12:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1291,1,3.0258,1,18.1291,1,0.0000,1
2024-01-02 12:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1309,1,3.0262,1,18.1309,1,-0.1305,1
2024-01-02 13:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1327,1,3.0265,1,18.1327,1,-0.2588,1
2024-01-02 13:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1345,1,3.0269,1,18.1345,1,-0.3827,1
2024-01-02 14:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1363,1,3.0273,1,18.1363,1,-0.5000,1
2024-01-02 14:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1381,1,3.0276,1,18.1381,1,-0.6088,1
2024-01-02 15:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1398,1,3.0280,1,18.1398,1,-0.7071,1
2024-01-02 15:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1416,1,3.0283,1,18.1416,1,-0.7934,1
2024-01-02 16:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1434,1,3.0287,1,18.1434,1,-0.8660,1
2024-01-02 16:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1452,1,3.0290,1,18.1452,1,-0.9239,1
2024-01-02 17:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1470,1,3.0294,1,18.1470,1,-0.9659,1
2024-01-02 17:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1488,1,3.0298,1,18.1488,1,-0.9914,1
2024-01-02 18:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1506,1,3.0301,1,18.1506,1,-1.0000,1
2024-01-02 18:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1524,1,3.0305,1,18.1524,1,-0.9914,1
2024-01-02 19:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1542,1,3.0308,1,18.1542,1,-0.9659,1
2024-01-02 19:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1560,1,3.0312,1,18.1560,1,-0.9239,1
2024-01-02 20:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1578,1,3.0316,1,18.1578,1,-0.8660,1
2024-01-02 20:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1596,1,3.0319,1,18.1596,1,-0.7934,1
2024-01-02 21:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1614,1,3.0323,1,18.1614,1,-0.7071,1
2024-01-02 21:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1631,1,3.0326,1,18.1631,1,-0.6088,1
2024-01-02 22:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1649,1,3.0330,1,18.1649,1,-0.5000,1
2024-01-02 22:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1667,1,3.0333,1,18.1667,1,-0.3827,1
2024-01-02 23:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1685,1,3.0337,1,18.1685,1,-0.2588,1
2024-01-02 23:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1703,1,3.0341,1,18.1703,1,-0.1305,1
2024-01-03 00:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1721,1,3.0344,1,18.1721,1,0.0000,1
2024-01-03 00:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1739,1,3.0348,1,18.1739,1,0.1305,1
2024-01-03 01:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1757,1,3.0351,1,18.1757,1,0.2588,1
2024-01-03 01:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1775,1,3.0355,1,18.1775,1,0.3827,1
2024-01-03 02:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1793,1,3.0359,1,18.1793,1,0.5000,1
2024-01-03 02:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1811,1,3.0362,1,18.1811,1,0.6088,1
2024-01-03 03:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1829,1,3.0366,1,18.1829,1,0.7071,1
2024-01-03 03:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1847,1,3.0369,1,18.1847,1,0.7934,1
2024-01-03 04:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1864,1,3.0373,1,18.1864,1,0.8660,1
2024-01-03 04:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1882,1,3.0376,1,18.1882,1,0.9239,1
2024-01-03 05:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1900,1,3.0380,1,18.1900,1,0.9659,1
2024-01-03 05:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1918,1,3.0384,1,18.1918,1,0.9914,1
2024-01-03 06:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1936,1,3.0387,1,18.1936,1,1.0000,1
2024-01-03 06:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1954,1,3.0391,1,18.1954,1,0.9914,1
2024-01-03 07:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1972,1,3.0394,1,18.1972,1,0.9659,1
2024-01-03 07:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.1990,1,3.0398,1,18.1990,1,0.9239,1
2024-01-03 08:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2008,1,3.0402,1,18.2008,1,0.8660,1
2024-01-03 08:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2026,1,3.0405,1,18.2026,1,0.7934,1
2024-01-03 09:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2044,1,3.0409,1,18.2044,1,0.7071,1
2024-01-03 09:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2062,1,3.0412,1,18.2062,1,0.6088,1
2024-01-03 10:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2079,1,3.0416,1,18.2079,1,0.5000,1
2024-01-03 10:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2097,1,3.0419,1,18.2097,1,0.3827,1
2024-01-03 11:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2115,1,3.0423,1,18.2115,1,0.2588,1
2024-01-03 11:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2133,1,3.0427,1,18.2133,1,0.1305,1
2024-01-03 12:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2151,1,3.0430,1,18.2151,1,0.0000,1
2024-01-03 12:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2169,1,3.0434,1,18.2169,1,-0.1305,1
2024-01-03 13:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2187,1,3.0437,1,18.2187,1,-0.2588,1
2024-01-03 13:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2205,1,3.0441,1,18.2205,1,-0.3827,1
2024-01-03 14:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2223,1,3.0445,1,18.2223,1,-0.5000,1
2024-01-03 14:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2241,1,3.0448,1,18.2241,1,-0.6088,1
2024-01-03 15:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2259,1,3.0452,1,18.2259,1,-0.7071,1
2024-01-03 15:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2277,1,3.0455,1,18.2277,1,-0.7934,1
2024-01-03 16:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2294,1,3.0459,1,18.2294,1,-0.8660,1
2024-01-03 16:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2312,1,3.0462,1,18.2312,1,-0.9239,1
2024-01-03 17:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2330,1,3.0466,1,18.2330,1,-0.9659,1
2024-01-03 17:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2348,1,3.0470,1,18.2348,1,-0.9914,1
2024-01-03 18:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2366,1,3.0473,1,18.2366,1,-1.0000,1
2024-01-03 18:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2384,1,3.0477,1,18.2384,1,-0.9914,1
2024-01-03 19:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2402,1,3.0480,1,18.2402,1,-0.9659,1
2024-01-03 19:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2420,1,3.0484,1,18.2420,1,-0.9239,1
2024-01-03 20:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2438,1,3.0488,1,18.2438,1,-0.8660,1
2024-01-03 20:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2456,1,3.0491,1,18.2456,1,-0.7934,1
2024-01-03 21:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2474,1,3.0495,1,18.2474,1,-0.7071,1
2024-01-03 21:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2491,1,3.0498,1,18.2491,1,-0.6088,1
2024-01-03 22:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2509,1,3.0502,1,18.2509,1,-0.5000,1
2024-01-03 22:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2527,1,3.0505,1,18.2527,1,-0.3827,1
2024-01-03 23:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2545,1,3.0509,1,18.2545,1,-0.2588,1
2024-01-03 23:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2563,1,3.0513,1,18.2563,1,-0.1305,1
2024-01-04 00:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2581,1,3.0516,1,18.2581,1,-0.0000,1
2024-01-04 00:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2599,1,3.0520,1,18.2599,1,0.1305,1
2024-01-04 01:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2617,1,3.0523,1,18.2617,1,0.2588,1
2024-01-04 01:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2635,1,3.0527,1,18.2635,1,0.3827,1
2024-01-04 02:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2653,1,3.0531,1,18.2653,1,0.5000,1
2024-01-04 02:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2671,1,3.0534,1,18.2671,1,0.6088,1
2024-01-04 03:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2688,1,3.0538,1,18.2688,1,0.7071,1
2024-01-04 03:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2706,1,3.0541,1,18.2706,1,0.7934,1
2024-01-04 04:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2724,1,3.0545,1,18.2724,1,0.8660,1
2024-01-04 04:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2742,1,3.0548,1,18.2742,1,0.9239,1
2024-01-04 05:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2760,1,3.0552,1,18.2760,1,0.9659,1
2024-01-04 05:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2778,1,3.0556,1,18.2778,1,0.9914,1
2024-01-04 06:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2796,1,3.0559,1,18.2796,1,1.0000,1
2024-01-04 06:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2814,1,3.0563,1,18.2814,1,0.9914,1
2024-01-04 07:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2832,1,3.0566,1,18.2832,1,0.9659,1
2024-01-04 07:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2850,1,3.0570,1,18.2850,1,0.9239,1
2024-01-04 08:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2867,1,3.0573,1,18.2867,1,0.8660,1
2024-01-04 08:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2885,1,3.0577,1,18.2885,1,0.7934,1
2024-01-04 09:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2903,1,3.0581,1,18.2903,1,0.7071,1
2024-01-04 09:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2921,1,3.0584,1,18.2921,1,0.6088,1
2024-01-04 10:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2939,1,3.0588,1,18.2939,1,0.5000,1
2024-01-04 10:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2957,1,3.0591,1,18.2957,1,0.3827,1
2024-01-04 11:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2975,1,3.0595,1,18.2975,1,0.2588,1
2024-01-04 11:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.2993,1,3.0599,1,18.2993,1,0.1305,1
2024-01-04 12:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3011,1,3.0602,1,18.3011,1,-0.0000,1
2024-01-04 12:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3029,1,3.0606,1,18.3029,1,-0.1305,1
2024-01-04 13:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3046,1,3.0609,1,18.3046,1,-0.2588,1
2024-01-04 13:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3064,1,3.0613,1,18.3064,1,-0.3827,1
2024-01-04 14:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3082,1,3.0616,1,18.3082,1,-0.5000,1
2024-01-04 14:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3100,1,3.0620,1,18.3100,1,-0.6088,1
2024-01-04 15:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3118,1,3.0624,1,18.3118,1,-0.7071,1
2024-01-04 15:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3136,1,3.0627,1,18.3136,1,-0.7934,1
2024-01-04 16:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3154,1,3.0631,1,18.3154,1,-0.8660,1
2024-01-04 16:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3172,1,3.0634,1,18.3172,1,-0.9239,1
2024-01-04 17:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3190,1,3.0638,1,18.3190,1,-0.9659,1
2024-01-04 17:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3208,1,3.0642,1,18.3208,1,-0.9914,1
2024-01-04 18:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3225,1,3.0645,1,18.3225,1,-1.0000,1
2024-01-04 18:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3243,1,3.0649,1,18.3243,1,-0.9914,1
2024-01-04 19:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3261,1,3.0652,1,18.3261,1,-0.9659,1
2024-01-04 19:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3279,1,3.0656,1,18.3279,1,-0.9239,1
2024-01-04 20:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3297,1,3.0659,1,18.3297,1,-0.8660,1
2024-01-04 20:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3315,1,3.0663,1,18.3315,1,-0.7934,1
2024-01-04 21:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3333,1,3.0667,1,18.3333,1,-0.7071,1
2024-01-04 21:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3351,1,3.0670,1,18.3351,1,-0.6088,1
2024-01-04 22:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3369,1,3.0674,1,18.3369,1,-0.5000,1
2024-01-04 22:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3386,1,3.0677,1,18.3386,1,-0.3827,1
2024-01-04 23:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3404,1,3.0681,1,18.3404,1,-0.2588,1
2024-01-04 23:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3422,1,3.0684,1,18.3422,1,-0.1305,1
2024-01-05 00:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3440,1,3.0688,1,18.3440,1,0.0000,1
2024-01-05 00:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3458,1,3.0692,1,18.3458,1,0.1305,1
2024-01-05 01:00:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3476,1,3.0695,1,18.3476,1,0.2588,1
2024-01-05 01:30:00+00:00,300,SBE37SMP_SN0001,43.8401,9.1317,18.3494,1,3.0699,1,18.3494,1,0.3827,1
