time,TEMP,TEMP_QC,CNDC,CNDC_QC,PRES,PRES_QC
2024-01-01 14:00:00+00:00,15.0501,1.0000,3.0100,1.0000,15.0501,1.0000
2024-01-01 14:30:00+00:00,15.0519,1.0000,3.0104,1.0000,15.0519,1.0000
2024-01-01 15:00:00+00:00,15.0536,1.0000,3.0107,1.0000,15.0536,1.0000
2024-01-01 15:30:00+00:00,15.0554,1.0000,3.0111,1.0000,15.0554,1.0000
2024-01-01 16:00:00+00:00,15.0572,1.0000,3.0114,1.0000,15.0572,1.0000
2024-01-01 16:30:00+00:00,15.0590,1.0000,3.0118,1.0000,15.0590,1.0000
2024-01-01 17:00:00+00:00,15.0608,1.0000,3.0122,1.0000,15.0608,1.0000
2024-01-01 17:30:00+00:00,15.0626,1.0000,3.0125,1.0000,15.0626,1.0000
2024-01-01 18:00:00+00:00,15.0644,1.0000,3.0129,1.0000,15.0644,1.0000
2024-01-01 18:30:00+00:00,15.0662,1.0000,3.0132,1.0000,15.0662,1.0000
2024-01-01 19:00:00+00:00,15.0680,1.0000,3.0136,1.0000,15.0680,1.0000
2024-01-01 19:30:00+00:00,15.0697,1.0000,3.0139,1.0000,15.0697,1.0000
2024-01-01 20:00:00+00:00,15.0715,1.0000,3.0143,1.0000,15.0715,1.0000
2024-01-01 20:30:00+00:00,15.0733,1.0000,3.0147,1.0000,15.0733,1.0000
2024-01-01 21:00:00+00:00,15.0751,1.0000,3.0150,1.0000,15.0751,1.0000
2024-01-01 21:30:00+00:00,15.0769,1.0000,3.0154,1.0000,15.0769,1.0000
2024-01-01 22:00:00+00:00,15.0787,1.0000,3.0157,1.0000,15.0787,1.0000
2024-01-01 22:30:00+00:00,15.0805,1.0000,3.0161,1.0000,15.0805,1.0000
2024-01-01 23:00:00+00:00,15.0823,1.0000,3.0165,1.0000,15.0823,1.0000
2024-01-01 23:30:00+00:00,15.0840,1.0000,3.0168,1.0000,15.0840,1.0000
2024-01-02 00:00:00+00:00,15.0858,1.0000,3.0172,1.0000,15.0858,1.0000
2024-01-02 00:30:00+00:00,15.0876,1.0000,3.0175,1.0000,15.0876,1.0000
2024-01-02 01:00:00+00:00,15.0894,1.0000,3.0179,1.0000,15.0894,1.0000
2024-01-02 01:30:00+00:00,15.0912,1.0000,3.0182,1.0000,15.0912,1.0000
2024-01-02 02:00:00+00:00,15.0930,1.0000,3.0186,1.0000,15.0930,1.0000
2024-01-02 02:30:00+00:00,15.0948,1.0000,3.0190,1.0000,15.0948,1.0000
2024-01-02 03:00:00+00:00,15.0966,1.0000,3.0193,1.0000,15.0966,1.0000
2024-01-02 03:30:00+00:00,15.0983,1.0000,3.0197,1.0000,15.0983,1.0000
2024-01-02 04:00:00+00:00,15.1001,1.0000,3.0200,1.0000,15.1001,1.0000
2024-01-02 04:30:00+00:00,15.1019,1.0000,3.0204,1.0000,15.1019,1.0000
2024-01-02 05:00:00+00:00,15.1037,1.0000,3.0207,1.0000,15.1037,1.0000
2024-01-02 05:30:00+00:00,15.1055,1.0000,3.0211,1.0000,15.1055,1.0000
2024-01-02 06:00:00+00:00,15.1073,1.0000,3.0215,1.0000,15.1073,1.0000
2024-01-02 06:30:00+00:00,15.1091,1.0000,3.0218,1.0000,15.1091,1.0000
2024-01-02 07:00:00+00:00,15.1109,1.0000,3.0222,1.0000,15.1109,1.0000
2024-01-02 07:30:00+00:00,15.1127,1.0000,3.0225,1.0000,15.1127,1.0000
2024-01-02 08:00:00+00:00,15.1144,1.0000,3.0229,1.0000,15.1144,1.0000
2024-01-02 08:30:00+00:00,15.1162,1.0000,3.0232,1.0000,15.1162,1.0000
2024-01-02 09:00:00+00:00,15.1180,1.0000,3.0236,1.0000,15.1180,1.0000
2024-01-02 09:30:00+00:00,15.1198,1.0000,3.0240,1.0000,15.1198,1.0000
2024-01-02 10:00:00+00:00,15.1216,1.0000,3.0243,1.0000,15.1216,1.0000
2024-01-02 10:30:00+00:00,15.1234,1.0000,3.0247,1.0000,15.1234,1.0000
2024-01-02 11:00:00+00:00,15.1252,1.0000,3.0250,1.0000,15.1252,1.0000
2024-01-02 11:30:00+00:00,15.1270,1.0000,3.0254,1.0000,15.1270,1.0000
2024-01-02 12:00:00+00:00,15.1287,1.0000,3.0257,1.0000,15.1287,1.0000
2024-01-02 12:30:00+00:00,15.1305,1.0000,3.0261,1.0000,15.1305,1.0000
2024-01-02 13:00:00+00:00,15.1323,1.0000,3.0265,1.0000,15.1323,1.0000
2024-01-02 13:30:00+00:00,15.1341,1.0000,3.0268,1.0000,15.1341,1.0000
2024-01-02 14:00:00+00:00,15.1359,1.0000,3.0272,1.0000,15.1359,1.0000
2024-01-02 14:30:00+00:00,15.1377,1.0000,3.0275,1.0000,15.1377,1.0000
2024-01-02 15:00:00+00:00,15.1395,1.0000,3.0279,1.0000,15.1395,1.0000
2024-01-02 15:30:00+00:00,15.1413,1.0000,3.0283,1.0000,15.1413,1.0000
2024-01-02 16:00:00+00:00,15.1430,1.0000,3.0286,1.0000,15.1430,1.0000
2024-01-02 16:30:00+00:00,15.1448,1.0000,3.0290,1.0000,15.1448,1.0000
2024-01-02 17:00:00+00:00,15.1466,1.0000,3.0293,1.0000,15.1466,1.0000
2024-01-02 17:30:00+00:00,15.1484,1.0000,3.0297,1.0000,15.1484,1.0000
2024-01-02 18:00:00+00:00,15.1502,1.0000,3.0300,1.0000,15.1502,1.0000
2024-01-02 18:30:00+00:00,15.1520,1.0000,3.0304,1.0000,15.1520,1.0000
2024-01-02 19:00:00+00:00,15.1538,1.0000,3.0308,1.0000,15.1538,1.0000
2024-01-02 19:30:00+00:00,15.1556,1.0000,3.0311,1.0000,15.1556,1.0000
2024-01-02 20:00:00+00:00,15.1573,1.0000,3.0315,1.0000,15.1573,1.0000
2024-01-02 20:30:00+00:00,15.1591,1.0000,3.0318,1.0000,15.1591,1.0000
2024-01-02 21:00:00+00:00,15.1609,1.0000,3.0322,1.0000,15.1609,1.0000
2024-01-02 21:30:00+00:00,15.1627,1.0000,3.0325,1.0000,15.1627,1.0000
2024-01-02 22:00:00+00:00,15.1645,1.0000,3.0329,1.0000,15.1645,1.0000
2024-01-02 22:30:00+00:00,15.1663,1.0000,3.0333,1.0000,15.1663,1.0000
2024-01-02 23:00:00+00:00,15.1681,1.0000,3.0336,1.0000,15.1681,1.0000
2024-01-02 23:30:00+00:00,15.1699,1.0000,3.0340,1.0000,15.1699,1.0000
2024-01-03 00:00:00+00:00,15.1716,1.0000,3.0343,1.0000,15.1716,1.0000
2024-01-03 00:30:00+00:00,15.1734,1.0000,3.0347,1.0000,15.1734,1.0000
2024-01-03 01:00:00+00:00,15.1752,1.0000,3.0350,1.0000,15.1752,1.0000
2024-01-03 01:30:00+00:00,15.1770,1.0000,3.0354,1.0000,15.1770,1.0000
2024-01-03 02:00:00+00:00,15.1788,1.0000,3.0358,1.0000,15.1788,1.0000
2024-01-03 02:30:00+00:00,15.1806,1.0000,3.0361,1.0000,15.1806,1.0000
2024-01-03 03:00:00+00:00,15.1824,1.0000,3.0365,1.0000,15.1824,1.0000
2024-01-03 03:30:00+00:00,15.1841,1.0000,3.0368,1.0000,15.1841,1.0000
2024-01-03 04:00:00+00:00,15.1859,1.0000,3.0372,1.0000,15.1859,1.0000
2024-01-03 04:30:00+00:00,15.1877,1.0000,3.0375,1.0000,15.1877,1.0000
2024-01-03 05:00:00+00:00,15.1895,1.0000,3.0379,1.0000,15.1895,1.0000
2024-01-03 05:30:00+00:00,15.1913,1.0000,3.0383,1.0000,15.1913,1.0000
2024-01-03 06:00:00+00:00,15.1931,1.0000,3.0386,1.0000,15.1931,1.0000
2024-01-03 06:30:00+00:00,15.1949,1.0000,3.0390,1.0000,15.1949,1.0000
2024-01-03 07:00:00+00:00,15.1967,1.0000,3.0393,1.0000,15.1967,1.0000
2024-01-03 07:30:00+00:00,15.1984,1.0000,3.0397,1.0000,15.1984,1.0000
2024-01-03 08:00:00+00:00,15.2002,1.0000,3.0400,1.0000,15.2002,1.0000
2024-01-03 08:30:00+00:00,15.2020,1.0000,3.0404,1.0000,15.2020,1.0000
2024-01-03 09:00:00+00:00,15.2038,1.0000,3.0408,1.0000,15.2038,1.0000
2024-01-03 09:30:00+00:00,15.2056,1.0000,3.0411,1.0000,15.2056,1.0000
2024-01-03 10:00:00+00:00,15.2074,1.0000,3.0415,1.0000,15.2074,1.0000
2024-01-03 10:30:00+00:00,15.2092,1.0000,3.0418,1.0000,15.2092,1.0000
2024-01-03 11:00:00+00:00,15.2110,1.0000,3.0422,1.0000,15.2110,1.0000
2024-01-03 11:30:00+00:00,15.2127,1.0000,3.0425,1.0000,15.2127,1.0000
2024-01-03 12:00:00+00:00,15.2145,1.0000,3.0429,1.0000,15.2145,1.0000
2024-01-03 12:30:00+00:00,15.2163,1.0000,3.0433,1.0000,15.2163,1.0000
2024-01-03 13:00:00+00:00,15.2181,1.0000,3.0436,1.0000,15.2181,1.0000
2024-01-03 13:30:00+00:00,15.2199,1.0000,3.0440,1.0000,15.2199,1.0000
2024-01-03 14:00:00+00:00,15.2217,1.0000,3.0443,1.0000,15.2217,1.0000
2024-01-03 14:30:00+00:00,15.2235,1.0000,3.0447,1.0000,15.2235,1.0000
2024-01-03 15:00:00+00:00,15.2252,1.0000,3.0450,1.0000,15.2252,1.0000
2024-01-03 15:30:00+00:00,15.2270,1.0000,3.0454,1.0000,15.2270,1.0000
2024-01-03 16:00:00+00:00,15.2288,1.0000,3.0458,1.0000,15.2288,1.0000
2024-01-03 16:30:00+00:00,15.2306,1.0000,3.0461,1.0000,15.2306,1.0000
2024-01-03 17:00:00+00:00,15.2324,1.0000,3.0465,1.0000,15.2324,1.0000
2024-01-03 17:30:00+00:00,15.2342,1.0000,3.0468,1.0000,15.2342,1.0000
2024-01-03 18:00:00+00:00,15.2360,1.0000,3.0472,1.0000,15.2360,1.0000
2024-01-03 18:30:00+00:00,15.2377,1.0000,3.0475,1.0000,15.2377,1.0000
2024-01-03 19:00:00+00:00,15.2395,1.0000,3.0479,1.0000,15.2395,1.0000
2024-01-03 19:30:00+00:00,15.2413,1.0000,3.0483,1.0000,15.2413,1.0000
2024-01-03 20:00:00+00:00,15.2431,1.0000,3.0486,1.0000,15.2431,1.0000
2024-01-03 20:30:00+00:00,15.2449,1.0000,3.0490,1.0000,15.2449,1.0000
2024-01-03 21:00:00+00:00,15.2467,1.0000,3.0493,1.0000,15.2467,1.0000
2024-01-03 21:30:00+00:00,15.2485,1.0000,3.0497,1.0000,15.2485,1.0000
2024-01-03 22:00:00+00:00,15.2503,1.0000,3.0501,1.0000,15.2503,1.0000
2024-01-03 22:30:00+00:00,15.2520,1.0000,3.0504,1.0000,15.2520,1.0000
2024-01-03 23:00:00+00:00,15.2538,1.0000,3.0508,1.0000,15.2538,1.0000
2024-01-03 23:30:00+00:00,15.2556,1.0000,3.0511,1.0000,15.2556,1.0000
2024-01-04 00:00:00+00:00,15.2574,1.0000,3.0515,1.0000,15.2574,1.0000
2024-01-04 00:30:00+00:00,15.2592,1.0000,3.0518,1.0000,15.2592,1.0000
2024-01-04 01:00:00+00:00,15.2610,1.0000,3.0522,1.0000,15.2610,1.0000
2024-01-04 01:30:00+00:00,15.2628,1.0000,3.0526,1.0000,15.2628,1.0000
2024-01-04 02:00:00+00:00,15.2645,1.0000,3.0529,1.0000,15.2645,1.0000
2024-01-04 02:30:00+00:00,15.2663,1.0000,3.0533,1.0000,15.2663,1.0000
2024-01-04 03:00:00+00:00,15.2681,1.0000,3.0536,1.0000,15.2681,1.0000
2024-01-04 03:30:00+00:00,15.2699,1.0000,3.0540,1.0000,15.2699,1.0000
2024-01-04 04:00:00+00:00,15.2717,1.0000,3.0543,1.0000,15.2717,1.0000
2024-01-04 04:30:00+00:00,15.2735,1.0000,3.0547,1.0000,15.2735,1.0000
2024-01-04 05:00:00+00:00,15.2753,1.0000,3.0551,1.0000,15.2753,1.0000
2024-01-04 05:30:00+00:00,15.2770,1.0000,3.0554,1.0000,15.2770,1.0000
2024-01-04 06:00:00+00:00,15.2788,1.0000,3.0558,1.0000,15.2788,1.0000
2024-01-04 06:30:00+00:00,15.2806,1.0000,3.0561,1.0000,15.2806,1.0000
2024-01-04 07:00:00+00:00,15.2824,1.0000,3.0565,1.0000,15.2824,1.0000
2024-01-04 07:30:00+00:00,15.2842,1.0000,3.0568,1.0000,15.2842,1.0000
2024-01-04 08:00:00+00:00,15.2860,1.0000,3.0572,1.0000,15.2860,1.0000
2024-01-04 08:30:00+00:00,15.2877,1.0000,3.0575,1.0000,15.2877,1.0000
2024-01-04 09:00:00+00:00,15.2895,1.0000,3.0579,1.0000,15.2895,1.0000
2024-01-04 09:30:00+00:00,15.2913,1.0000,3.0583,1.0000,15.2913,1.0000
2024-01-04 10:00:00+00:00,15.2931,1.0000,3.0586,1.0000,15.2931,1.0000
2024-01-04 10:30:00+00:00,15.2949,1.0000,3.0590,1.0000,15.2949,1.0000
2024-01-04 11:00:00+00:00,15.2967,1.0000,3.0593,1.0000,15.2967,1.0000
2024-01-04 11:30:00+00:00,15.2985,1.0000,3.0597,1.0000,15.2985,1.0000
2024-01-04 12:00:00+00:00,15.3002,1.0000,3.0600,1.0000,15.3002,1.0000
2024-01-04 12:30:00+00:00,15.3020,1.0000,3.0604,1.0000,15.3020,1.0000
2024-01-04 13:00:00+00:00,15.3038,1.0000,3.0608,1.0000,15.3038,1.0000
2024-01-04 13:30:00+00:00,15.3056,1.0000,3.0611,1.0000,15.3056,1.0000
2024-01-04 14:00:00+00:00,15.3074,1.0000,3.0615,1.0000,15.3074,1.0000
2024-01-04 14:30:00+00:00,15.3092,1.0000,3.0618,1.0000,15.3092,1.0000
2024-01-04 15:00:00+00:00,15.3110,1.0000,3.0622,1.0000,15.3110,1.0000
2024-01-04 15:30:00+00:00,15.3127,1.0000,3.0625,1.0000,15.3127,1.0000
2024-01-04 16:00:00+00:00,15.3145,1.0000,3.0629,1.0000,15.3145,1.0000
2024-01-04 16:30:00+00:00,15.3163,1.0000,3.0633,1.0000,15.3163,1.0000
2024-01-04 17:00:00+00:00,15.3181,1.0000,3.0636,1.0000,15.3181,1.0000
2024-01-04 17:30:00+00:00,15.3199,1.0000,3.0640,1.0000,15.3199,1.0000
2024-01-04 18:00:00+00:00,15.3217,1.0000,3.0643,1.0000,15.3217,1.0000
2024-01-04 18:30:00+00:00,15.3234,1.0000,3.0647,1.0000,15.3234,1.0000
2024-01-04 19:00:00+00:00,15.3252,1.0000,3.0650,1.0000,15.3252,1.0000
2024-01-04 19:30:00+00:00,15.3270,1.0000,3.0654,1.0000,15.3270,1.0000
2024-01-04 20:00:00+00:00,15.3288,1.0000,3.0658,1.0000,15.3288,1.0000
2024-01-04 20:30:00+00:00,15.3306,1.0000,3.0661,1.0000,15.3306,1.0000
2024-01-04 21:00:00+00:00,15.3324,1.0000,3.0665,1.0000,15.3324,1.0000
2024-01-04 21:30:00+00:00,15.3342,1.0000,3.0668,1.0000,15.3342,1.0000
2024-01-04 22:00:00+00:00,15.3359,1.0000,3.0672,1.0000,15.3359,1.0000
2024-01-04 22:30:00+00:00,15.3377,1.0000,3.0675,1.0000,15.3377,1.0000
2024-01-04 23:00:00+00:00,15.3395,1.0000,3.0679,1.0000,15.3395,1.0000
2024-01-04 23:30:00+00:00,15.3413,1.0000,3.0683,1.0000,15.3413,1.0000
2024-01-05 00:00:00+00:00,15.3431,1.0000,3.0686,1.0000,15.3431,1.0000
2024-01-05 00:30:00+00:00,15.3449,1.0000,3.0690,1.0000,15.3449,1.0000
2024-01-05 01:00:00+00:00,15.3466,1.0000,3.0693,1.0000,15.3466,1.0000
2024-01-05 01:30:00+00:00,15.3484,1.0000,3.0697,1.0000,15.3484,1.0000
2024-01-05 02:00:00+00:00,15.3502,1.0000,3.0700,1.0000,15.3502,1.0000
2024-01-05 02:30:00+00:00,15.3520,1.0000,3.0704,1.0000,15.3520,1.0000
2024-01-05 03:00:00+00:00,15.3538,1.0000,3.0708,1.0000,15.3538,1.0000
2024-01-05 03:30:00+00:00,15.3556,1.0000,3.0711,1.0000,15.3556,1.0000
2024-01-05 04:00:00+00:00,15.3573,1.0000,3.0715,1.0000,15.3573,1.0000
2024-01-05 04:30:00+00:00,15.3591,1.0000,3.0718,1.0000,15.3591,1.0000
2024-01-05 05:00:00+00:00,15.3609,1.0000,3.0722,1.0000,15.3609,1.0000
2024-01-05 05:30:00+00:00,15.3627,1.0000,3.0725,1.0000,15.3627,1.0000
2024-01-05 06:00:00+00:00,15.3645,1.0000,3.0729,1.0000,15.3645,1.0000
2024-01-05 06:30:00+00:00,15.3663,1.0000,3.0733,1.0000,15.3663,1.0000
2024-01-05 07:00:00+00:00,15.3680,1.0000,3.0736,1.0000,15.3680,1.0000
2024-01-05 07:30:00+00:00,15.3698,1.0000,3.0740,1.0000,15.3698,1.0000
2024-01-05 08:00:00+00:00,15.3716,1.0000,3.0743,1.0000,15.3716,1.0000
2024-01-05 08:30:00+00:00,15.3734,1.0000,3.0747,1.0000,15.3734,1.0000
2024-01-05 09:00:00+00:00,15.3752,1.0000,3.0750,1.0000,15.3752,1.0000
2024-01-05 09:30:00+00:00,15.3770,1.0000,3.0754,1.0000,15.3770,1.0000
2024-01-05 10:00:00+00:00,15.3787,1.0000,3.0757,1.0000,15.3787,1.0000
2024-01-05 10:30:00+00:00,15.3805,1.0000,3.0761,1.0000,15.3805,1.0000
2024-01-05 11:00:00+00:00,15.3823,1.0000,3.0765,1.0000,15.3823,1.0000
2024-01-05 11:30:00+00:00,15.3841,1.0000,3.0768,1.0000,15.3841,1.0000
2024-01-05 12:00:00+00:00,15.3859,1.0000,3.0772,1.0000,15.3859,1.0000
2024-01-05 12:30:00+00:00,15.3877,1.0000,3.0775,1.0000,15.3877,1.0000
2024-01-05 13:00:00+00:00,15.3894,1.0000,3.0779,1.0000,15.3894,1.0000
2024-01-05 13:30:00+00:00,15.3912,1.0000,3.0782,1.0000,15.3912,1.0000
2024-01-05 14:00:00+00:00,15.3930,1.0000,3.0786,1.0000,15.3930,1.0000
2024-01-05 14:30:00+00:00,15.3948,1.0000,3.0790,1.0000,15.3948,1.0000
2024-01-05 15:00:00+00:00,15.3966,1.0000,3.0793,1.0000,15.3966,1.0000
2024-01-05 15:30:00+00:00,15.3984,1.0000,3.0797,1.0000,15.3984,1.0000
2024-01-05 16:00:00+00:00,15.4001,1.0000,3.0800,1.0000,15.4001,1.0000
2024-01-05 16:30:00+00:00,15.4019,1.0000,3.0804,1.0000,15.4019,1.0000
2024-01-05 17:00:00+00:00,15.4037,1.0000,3.0807,1.0000,15.4037,1.0000
2024-01-05 17:30:00+00:00,15.4055,1.0000,3.0811,1.0000,15.4055,1.0000
2024-01-05 18:00:00+00:00,15.4073,1.0000,3.0815,1.0000,15.4073,1.0000
2024-01-05 18:30:00+00:00,15.4091,1.0000,3.0818,1.0000,15.4091,1.0000
2024-01-05 19:00:00+00:00,15.4108,1.0000,3.0822,1.0000,15.4108,1.0000
2024-01-05 19:30:00+00:00,15.4126,1.0000,3.0825,1.0000,15.4126,1.0000
2024-01-05 20:00:00+00:00,15.4144,1.0000,3.0829,1.0000,15.4144,1.0000
2024-01-05 20:30:00+00:00,15.4162,1.0000,3.0832,1.0000,15.4162,1.0000
2024-01-05 21:00:00+00:00,15.4180,1.0000,3.0836,1.0000,15.4180,1.0000
2024-01-05 21:30:00+00:00,15.4197,1.0000,3.0839,1.0000,15.4197,1.0000
2024-01-05 22:00:00+00:00,15.4215,1.0000,3.0843,1.0000,15.4215,1.0000
2024-01-05 22:30:00+00:00,15.4233,1.0000,3.0847,1.0000,15.4233,1.0000
2024-01-05 23:00:00+00:00,15.4251,1.0000,3.0850,1.0000,15.4251,1.0000
2024-01-05 23:30:00+00:00,15.4269,1.0000,3.0854,1.0000,15.4269,1.0000
2024-01-06 00:00:00+00:00,15.4287,1.0000,3.0857,1.0000,15.4287,1.0000
2024-01-06 00:30:00+00:00,15.4304,1.0000,3.0861,1.0000,15.4304,1.0000
2024-01-06 01:00:00+00:00,15.4322,1.0000,3.0864,1.0000,15.4322,1.0000
2024-01-06 01:30:00+00:00,15.4340,1.0000,3.0868,1.0000,15.4340,1.0000
2024-01-06 02:00:00+00:00,15.4358,1.0000,3.0872,1.0000,15.4358,1.0000
2024-01-06 02:30:00+00:00,15.4376,1.0000,3.0875,1.0000,15.4376,1.0000
2024-01-06 03:00:00+00:00,15.4393,1.0000,3.0879,1.0000,15.4393,1.0000
2024-01-06 03:30:00+00:00,15.4411,1.0000,3.0882,1.0000,15.4411,1.0000
2024-01-06 04:00:00+00:00,15.4429,1.0000,3.0886,1.0000,15.4429,1.0000
2024-01-06 04:30:00+00:00,15.4447,1.0000,3.0889,1.0000,15.4447,1.0000
2024-01-06 05:00:00+00:00,15.4465,1.0000,3.0893,1.0000,15.4465,1.0000
2024-01-06 05:30:00+00:00,15.4482,1.0000,3.0896,1.0000,15.4482,1.0000
2024-01-06 06:00:00+00:00,15.4500,1.0000,3.0900,1.0000,15.4500,1.0000
2024-01-06 06:30:00+00:00,15.4518,1.0000,3.0904,1.0000,15.4518,1.0000
2024-01-06 07:00:00+00:00,15.4536,1.0000,3.0907,1.0000,15.4536,1.0000
2024-01-06 07:30:00+00:00,15.4554,1.0000,3.0911,1.0000,15.4554,1.0000
2024-01-06 08:00:00+00:00,15.4572,1.0000,3.0914,1.0000,15.4572,1.0000
2024-01-06 08:30:00+00:00,15.4589,1.0000,3.0918,1.0000,15.4589,1.0000
2024-01-06 09:00:00+00:00,15.4607,1.0000,3.0921,1.0000,15.4607,1.0000
2024-01-06 09:30:00+00:00,15.4625,1.0000,3.0925,1.0000,15.4625,1.0000
2024-01-06 10:00:00+00:00,15.4643,1.0000,3.0929,1.0000,15.4643,1.0000
2024-01-06 10:30:00+00:00,15.4661,1.0000,3.0932,1.0000,15.4661,1.0000
2024-01-06 11:00:00+00:00,15.4678,1.0000,3.0936,1.0000,15.4678,1.0000
2024-01-06 11:30:00+00:00,15.4696,1.0000,3.0939,1.0000,15.4696,1.0000
2024-01-06 12:00:00+00:00,15.4714,1.0000,3.0943,1.0000,15.4714,1.0000
2024-01-06 12:30:00+00:00,15.4732,1.0000,3.0946,1.0000,15.4732,1.0000
2024-01-06 13:00:00+00:00,15.4750,1.0000,3.0950,1.0000,15.4750,1.0000
2024-01-06 13:30:00+00:00,15.4767,1.0000,3.0953,1.0000,15.4767,1.0000
2024-01-06 14:00:00+00:00,15.4785,1.0000,3.0957,1.0000,15.4785,1.0000
2024-01-06 14:30:00+00:00,15.4803,1.0000,3.0961,1.0000,15.4803,1.0000
2024-01-06 15:00:00+00:00,15.4821,1.0000,3.0964,1.0000,15.4821,1.0000
2024-01-06 15:30:00+00:00,15.4839,1.0000,3.0968,1.0000,15.4839,1.0000
2024-01-06 16:00:00+00:00,15.4856,1.0000,3.0971,1.0000,15.4856,1.0000
2024-01-06 16:30:00+00:00,15.4874,1.0000,3.0975,1.0000,15.4874,1.0000
2024-01-06 17:00:00+00:00,15.4892,1.0000,3.0978,1.0000,15.4892,1.0000
2024-01-06 17:30:00+00:00,15.4910,1.0000,3.0982,1.0000,15.4910,1.0000
2024-01-06 18:00:00+00:00,15.4928,1.0000,3.0986,1.0000,15.4928,1.0000
2024-01-06 18:30:00+00:00,15.4945,1.0000,3.0989,1.0000,15.4945,1.0000
2024-01-06 19:00:00+00:00,15.4963,1.0000,3.0993,1.0000,15.4963,1.0000
2024-01-06 19:30:00+00:00,15.4981,1.0000,3.0996,1.0000,15.4981,1.0000
2024-01-06 20:00:00+00:00,15.4999,1.0000,3.1000,1.0000,15.4999,1.0000
2024-01-06 20:30:00+00:00,15.5017,1.0000,3.1003,1.0000,15.5017,1.0000
2024-01-06 21:00:00+00:00,15.5034,1.0000,3.1007,1.0000,15.5034,1.0000
2024-01-06 21:30:00+00:00,15.5052,1.0000,3.1010,1.0000,15.5052,1.0000
2024-01-06 22:00:00+00:00,15.5070,1.0000,3.1014,1.0000,15.5070,1.0000
2024-01-06 22:30:00+00:00,15.5088,1.0000,3.1018,1.0000,15.5088,1.0000
2024-01-06 23:00:00+00:00,15.5105,1.0000,3.1021,1.0000,15.5105,1.0000
2024-01-06 23:30:00+00:00,15.5123,1.0000,3.1025,1.0000,15.5123,1.0000
2024-01-07 00:00:00+00:00,15.5141,1.0000,3.1028,1.0000,15.5141,1.0000
2024-01-07 00:30:00+00:00,15.5159,1.0000,3.1032,1.0000,15.5159,1.0000
2024-01-07 01:00:00+00:00,15.5177,1.0000,3.1035,1.0000,15.5177,1.0000
2024-01-07 01:30:00+00:00,15.5194,1.0000,3.1039,1.0000,15.5194,1.0000
2024-01-07 02:00:00+00:00,15.5212,1.0000,3.1042,1.0000,15.5212,1.0000
2024-01-07 02:30:00+00:00,15.5230,1.0000,3.1046,1.0000,15.5230,1.0000
2024-01-07 03:00:00+00:00,15.5248,1.0000,3.1050,1.0000,15.5248,1.0000
2024-01-07 03:30:00+00:00,15.5266,1.0000,3.1053,1.0000,15.5266,1.0000
