time,TEMP,TEMP_QC,CNDC,CNDC_QC,PRES,PRES_QC
2024-01-04 04:30:00+00:00,25.2735,1.0000,5.0547,1.0000,25.2735,1.0000
2024-01-04 05:00:00+00:00,25.2753,1.0000,5.0551,1.0000,25.2753,1.0000
2024-01-04 05:30:00+00:00,25.2770,1.0000,5.0554,1.0000,25.2770,1.0000
2024-01-04 06:00:00+00:00,25.2788,1.0000,5.0558,1.0000,25.2788,1.0000
2024-01-04 06:30:00+00:00,25.2806,1.0000,5.0561,1.0000,25.2806,1.0000
2024-01-04 07:00:00+00:00,25.2824,1.0000,5.0565,1.0000,25.2824,1.0000
2024-01-04 07:30:00+00:00,25.2842,1.0000,5.0568,1.0000,25.2842,1.0000
2024-01-04 08:00:00+00:00,25.2860,1.0000,5.0572,1.0000,25.2860,1.0000
2024-01-04 08:30:00+00:00,25.2877,1.0000,5.0575,1.0000,25.2877,1.0000
2024-01-04 09:00:00+00:00,25.2895,1.0000,5.0579,1.0000,25.2895,1.0000
2024-01-04 09:30:00+00:00,25.2913,1.0000,5.0583,1.0000,25.2913,1.0000
2024-01-04 10:00:00+00:00,25.2931,1.0000,5.0586,1.0000,25.2931,1.0000
2024-01-04 10:30:00+00:00,25.2949,1.0000,5.0590,1.0000,25.2949,1.0000
2024-01-04 11:00:00+00:00,25.2967,1.0000,5.0593,1.0000,25.2967,1.0000
2024-01-04 11:30:00+00:00,25.2985,1.0000,5.0597,1.0000,25.2985,1.0000
2024-01-04 12:00:00+00:00,25.3002,1.0000,5.0600,1.0000,25.3002,1.0000
2024-01-04 12:30:00+00:00,25.3020,1.0000,5.0604,1.0000,25.3020,1.0000
2024-01-04 13:00:00+00:00,25.3038,1.0000,5.0608,1.0000,25.3038,1.0000
2024-01-04 13:30:00+00:00,25.3056,1.0000,5.0611,1.0000,25.3056,1.0000
2024-01-04 14:00:00+00:00,25.3074,1.0000,5.0615,1.0000,25.3074,1.0000
2024-01-04 14:30:00+00:00,25.3092,1.0000,5.0618,1.0000,25.3092,1.0000
2024-01-04 15:00:00+00:00,25.3110,1.0000,5.0622,1.0000,25.3110,1.0000
2024-01-04 15:30:00+00:00,25.3127,1.0000,5.0625,1.0000,25.3127,1.0000
2024-01-04 16:00:00+00:00,25.3145,1.0000,5.0629,1.0000,25.3145,1.0000
2024-01-04 16:30:00+00:00,25.3163,1.0000,5.0633,1.0000,25.3163,1.0000
2024-01-04 17:00:00+00:00,25.3181,1.0000,5.0636,1.0000,25.3181,1.0000
2024-01-04 17:30:00+00:00,25.3199,1.0000,5.0640,1.0000,25.3199,1.0000
2024-01-04 18:00:00+00:00,25.3217,1.0000,5.0643,1.0000,25.3217,1.0000
2024-01-04 18:30:00+00:00,25.3234,1.0000,5.0647,1.0000,25.3234,1.0000
2024-01-04 19:00:00+00:00,25.3252,1.0000,5.0650,1.0000,25.3252,1.0000
2024-01-04 19:30:00+00:00,25.3270,1.0000,5.0654,1.0000,25.3270,1.0000
2024-01-04 20:00:00+00:00,25.3288,1.0000,5.0658,1.0000,25.3288,1.0000
2024-01-04 20:30:00+00:00,25.3306,1.0000,5.0661,1.0000,25.3306,1.0000
2024-01-04 21:00:00+00:00,25.3324,1.0000,5.0665,1.0000,25.3324,1.0000
2024-01-04 21:30:00+00:00,25.3342,1.0000,5.0668,1.0000,25.3342,1.0000
2024-01-04 22:00:00+00:00,25.3359,1.0000,5.0672,1.0000,25.3359,1.0000
2024-01-04 22:30:00+00:00,25.3377,1.0000,5.0675,1.0000,25.3377,1.0000
2024-01-04 23:00:00+00:00,25.3395,1.0000,5.0679,1.0000,25.3395,1.0000
2024-01-04 23:30:00+00:00,25.3413,1.0000,5.0683,1.0000,25.3413,1.0000
2024-01-05 00:00:00+00:00,25.3431,1.0000,5.0686,1.0000,25.3431,1.0000
2024-01-05 00:30:00+00:00,25.3449,1.0000,5.0690,1.0000,25.3449,1.0000
2024-01-05 01:00:00+00:00,25.3466,1.0000,5.0693,1.0000,25.3466,1.0000
2024-01-05 01:30:00+00:00,25.3484,1.0000,5.0697,1.0000,25.3484,1.0000
2024-01-05 02:00:00+00:00,25.3502,1.0000,5.0700,1.0000,25.3502,1.0000
2024-01-05 02:30:00+00:00,25.3520,1.0000,5.0704,1.0000,25.3520,1.0000
2024-01-05 03:00:00+00:00,25.3538,1.0000,5.0708,1.0000,25.3538,1.0000
2024-01-05 03:30:00+00:00,25.3556,1.0000,5.0711,1.0000,25.3556,1.0000
2024-01-05 04:00:00+00:00,25.3573,1.0000,5.0715,1.0000,25.3573,1.0000
2024-01-05 04:30:00+00:00,25.3591,1.0000,5.0718,1.0000,25.3591,1.0000
2024-01-05 05:00:00+00:00,25.3609,1.0000,5.0722,1.0000,25.3609,1.0000
2024-01-05 05:30:00+00:00,25.3627,1.0000,5.0725,1.0000,25.3627,1.0000
2024-01-05 06:00:00+00:00,25.3645,1.0000,5.0729,1.0000,25.3645,1.0000
2024-01-05 06:30:00+00:00,25.3663,1.0000,5.0733,1.0000,25.3663,1.0000
2024-01-05 07:00:00+00:00,25.3680,1.0000,5.0736,1.0000,25.3680,1.0000
2024-01-05 07:30:00+00:00,25.3698,1.0000,5.0740,1.0000,25.3698,1.0000
2024-01-05 08:00:00+00:00,25.3716,1.0000,5.0743,1.0000,25.3716,1.0000
2024-01-05 08:30:00+00:00,25.3734,1.0000,5.0747,1.0000,25.3734,1.0000
2024-01-05 09:00:00+00:00,25.3752,1.0000,5.0750,1.0000,25.3752,1.0000
2024-01-05 09:30:00+00:00,25.3770,1.0000,5.0754,1.0000,25.3770,1.0000
2024-01-05 10:00:00+00:00,25.3787,1.0000,5.0757,1.0000,25.3787,1.0000
2024-01-05 10:30:00+00:00,25.3805,1.0000,5.0761,1.0000,25.3805,1.0000
2024-01-05 11:00:00+00:00,25.3823,1.0000,5.0765,1.0000,25.3823,1.0000
2024-01-05 11:30:00+00:00,25.3841,1.0000,5.0768,1.0000,25.3841,1.0000
2024-01-05 12:00:00+00:00,25.3859,1.0000,5.0772,1.0000,25.3859,1.0000
2024-01-05 12:30:00+00:00,25.3877,1.0000,5.0775,1.0000,25.3877,1.0000
2024-01-05 13:00:00+00:00,25.3894,1.0000,5.0779,1.0000,25.3894,1.0000
2024-01-05 13:30:00+00:00,25.3912,1.0000,5.0782,1.0000,25.3912,1.0000
2024-01-05 14:00:00+00:00,25.3930,1.0000,5.0786,1.0000,25.3930,1.0000
2024-01-05 14:30:00+00:00,25.3948,1.0000,5.0790,1.0000,25.3948,1.0000
2024-01-05 15:00:00+00:00,25.3966,1.0000,5.0793,1.0000,25.3966,1.0000
2024-01-05 15:30:00+00:00,25.3984,1.0000,5.0797,1.0000,25.3984,1.0000
2024-01-05 16:00:00+00:00,25.4001,1.0000,5.0800,1.0000,25.4001,1.0000
2024-01-05 16:30:00+00:00,25.4019,1.0000,5.0804,1.0000,25.4019,1.0000
2024-01-05 17:00:00+00:00,25.4037,1.0000,5.0807,1.0000,25.4037,1.0000
2024-01-05 17:30:00+00:00,25.4055,1.0000,5.0811,1.0000,25.4055,1.0000
2024-01-05 18:00:00+00:00,25.4073,1.0000,5.0815,1.0000,25.4073,1.0000
2024-01-05 18:30:00+00:00,25.4091,1.0000,5.0818,1.0000,25.4091,1.0000
2024-01-05 19:00:00+00:00,25.4108,1.0000,5.0822,1.0000,25.4108,1.0000
2024-01-05 19:30:00+00:00,25.4126,1.0000,5.0825,1.0000,25.4126,1.0000
2024-01-05 20:00:00+00:00,25.4144,1.0000,5.0829,1.0000,25.4144,1.0000
2024-01-05 20:30:00+00:00,25.4162,1.0000,5.0832,1.0000,25.4162,1.0000
2024-01-05 21:00:00+00:00,25.4180,1.0000,5.0836,1.0000,25.4180,1.0000
2024-01-05 21:30:00+00:00,25.4197,1.0000,5.0839,1.0000,25.4197,1.0000
2024-01-05 22:00:00+00:00,25.4215,1.0000,5.0843,1.0000,25.4215,1.0000
2024-01-05 22:30:00+00:00,25.4233,1.0000,5.0847,1.0000,25.4233,1.0000
2024-01-05 23:00:00+00:00,25.4251,1.0000,5.0850,1.0000,25.4251,1.0000
2024-01-05 23:30:00+00:00,25.4269,1.0000,5.0854,1.0000,25.4269,1.0000
2024-01-06 00:00:00+00:00,25.4287,1.0000,5.0857,1.0000,25.4287,1.0000
2024-01-06 00:30:00+00:00,25.4304,1.0000,5.0861,1.0000,25.4304,1.0000
2024-01-06 01:00:00+00:00,25.4322,1.0000,5.0864,1.0000,25.4322,1.0000
2024-01-06 01:30:00+00:00,25.4340,1.0000,5.0868,1.0000,25.4340,1.0000
2024-01-06 02:00:00+00:00,25.4358,1.0000,5.0872,1.0000,25.4358,1.0000
2024-01-06 02:30:00+00:00,25.4376,1.0000,5.0875,1.0000,25.4376,1.0000
2024-01-06 03:00:00+00:00,25.4393,1.0000,5.0879,1.0000,25.4393,1.0000
2024-01-06 03:30:00+00:00,25.4411,1.0000,5.0882,1.0000,25.4411,1.0000
2024-01-06 04:00:00+00:00,25.4429,1.0000,5.0886,1.0000,25.4429,1.0000
2024-01-06 04:30:00+00:00,25.4447,1.0000,5.0889,1.0000,25.4447,1.0000
2024-01-06 05:00:00+00:00,25.4465,1.0000,5.0893,1.0000,25.4465,1.0000
2024-01-06 05:30:00+00:00,25.4482,1.0000,5.0896,1.0000,25.4482,1.0000
2024-01-06 06:00:00+00:00,25.4500,1.0000,5.0900,1.0000,25.4500,1.0000
2024-01-06 06:30:00+00:00,25.4518,1.0000,5.0904,1.0000,25.4518,1.0000
2024-01-06 07:00:00+00:00,25.4536,1.0000,5.0907,1.0000,25.4536,1.0000
2024-01-06 07:30:00+00:00,25.4554,1.0000,5.0911,1.0000,25.4554,1.0000
2024-01-06 08:00:00+00:00,25.4572,1.0000,5.0914,1.0000,25.4572,1.0000
2024-01-06 08:30:00+00:00,25.4589,1.0000,5.0918,1.0000,25.4589,1.0000
2024-01-06 09:00:00+00:00,25.4607,1.0000,5.0921,1.0000,25.4607,1.0000
2024-01-06 09:30:00+00:00,25.4625,1.0000,5.0925,1.0000,25.4625,1.0000
2024-01-06 10:00:00+00:00,25.4643,1.0000,5.0929,1.0000,25.4643,1.0000
2024-01-06 10:30:00+00:00,25.4661,1.0000,5.0932,1.0000,25.4661,1.0000
2024-01-06 11:00:00+00:00,25.4678,1.0000,5.0936,1.0000,25.4678,1.0000
2024-01-06 11:30:00+00:00,25.4696,1.0000,5.0939,1.0000,25.4696,1.0000
2024-01-06 12:00:00+00:00,25.4714,1.0000,5.0943,1.0000,25.4714,1.0000
2024-01-06 12:30:00+00:00,25.4732,1.0000,5.0946,1.0000,25.4732,1.0000
2024-01-06 13:00:00+00:00,25.4750,1.0000,5.0950,1.0000,25.4750,1.0000
2024-01-06 13:30:00+00:00,25.4767,1.0000,5.0953,1.0000,25.4767,1.0000
2024-01-06 14:00:00+00:00,25.4785,1.0000,5.0957,1.0000,25.4785,1.0000
2024-01-06 14:30:00+00:00,25.4803,1.0000,5.0961,1.0000,25.4803,1.0000
2024-01-06 15:00:00+00:00,25.4821,1.0000,5.0964,1.0000,25.4821,1.0000
2024-01-06 15:30:00+00:00,25.4839,1.0000,5.0968,1.0000,25.4839,1.0000
2024-01-06 16:00:00+00:00,25.4856,1.0000,5.0971,1.0000,25.4856,1.0000
2024-01-06 16:30:00+00:00,25.4874,1.0000,5.0975,1.0000,25.4874,1.0000
2024-01-06 17:00:00+00:00,25.4892,1.0000,5.0978,1.0000,25.4892,1.0000
2024-01-06 17:30:00+00:00,25.4910,1.0000,5.0982,1.0000,25.4910,1.0000
2024-01-06 18:00:00+00:00,25.4928,1.0000,5.0986,1.0000,25.4928,1.0000
2024-01-06 18:30:00+00:00,25.4945,1.0000,5.0989,1.0000,25.4945,1.0000
2024-01-06 19:00:00+00:00,25.4963,1.0000,5.0993,1.0000,25.4963,1.0000
2024-01-06 19:30:00+00:00,25.4981,1.0000,5.0996,1.0000,25.4981,1.0000
2024-01-06 20:00:00+00:00,25.4999,1.0000,5.1000,1.0000,25.4999,1.0000
2024-01-06 20:30:00+00:00,25.5017,1.0000,5.1003,1.0000,25.5017,1.0000
2024-01-06 21:00:00+00:00,25.5034,1.0000,5.1007,1.0000,25.5034,1.0000
2024-01-06 21:30:00+00:00,25.5052,1.0000,5.1010,1.0000,25.5052,1.0000
2024-01-06 22:00:00+00:00,25.5070,1.0000,5.1014,1.0000,25.5070,1.0000
2024-01-06 22:30:00+00:00,25.5088,1.0000,5.1018,1.0000,25.5088,1.0000
2024-01-06 23:00:00+00:00,25.5105,1.0000,5.1021,1.0000,25.5105,1.0000
2024-01-06 23:30:00+00:00,25.5123,1.0000,5.1025,1.0000,25.5123,1.0000
2024-01-07 00:00:00+00:00,25.5141,1.0000,5.1028,1.0000,25.5141,1.0000
2024-01-07 00:30:00+00:00,25.5159,1.0000,5.1032,1.0000,25.5159,1.0000
2024-01-07 01:00:00+00:00,25.5177,1.0000,5.1035,1.0000,25.5177,1.0000
2024-01-07 01:30:00+00:00,25.5194,1.0000,5.1039,1.0000,25.5194,1.0000
2024-01-07 02:00:00+00:00,25.5212,1.0000,5.1042,1.0000,25.5212,1.0000
2024-01-07 02:30:00+00:00,25.5230,1.0000,5.1046,1.0000,25.5230,1.0000
2024-01-07 03:00:00+00:00,25.5248,1.0000,5.1050,1.0000,25.5248,1.0000
2024-01-07 03:30:00+00:00,25.5266,1.0000,5.1053,1.0000,25.5266,1.0000
