time,TEMP,TEMP_QC,CNDC,CNDC_QC,PSAL,PSAL_QC
2024-07-01 16:00:00+00:00,20.1138,1.0000,5.0228,1.0000,20.1138,1.0000
2024-07-01 16:30:00+00:00,20.1174,1.0000,5.0235,1.0000,20.1174,1.0000
2024-07-01 17:00:00+00:00,20.1209,1.0000,5.0242,1.0000,20.1209,1.0000
2024-07-01 17:30:00+00:00,20.1245,1.0000,5.0249,1.0000,20.1245,1.0000
2024-07-01 18:00:00+00:00,20.1280,1.0000,5.0256,1.0000,20.1280,1.0000
2024-07-01 18:30:00+00:00,20.1316,1.0000,5.0263,1.0000,20.1316,1.0000
2024-07-01 19:00:00+00:00,20.1352,1.0000,5.0270,1.0000,20.1352,1.0000
2024-07-01 19:30:00+00:00,20.1387,1.0000,5.0277,1.0000,20.1387,1.0000
2024-07-01 20:00:00+00:00,20.1423,1.0000,5.0285,1.0000,20.1423,1.0000
2024-07-01 20:30:00+00:00,20.1458,1.0000,5.0292,1.0000,20.1458,1.0000
2024-07-01 21:00:00+00:00,20.1494,1.0000,5.0299,1.0000,20.1494,1.0000
2024-07-01 21:30:00+00:00,20.1529,1.0000,5.0306,1.0000,20.1529,1.0000
2024-07-01 22:00:00+00:00,20.1565,1.0000,5.0313,1.0000,20.1565,1.0000
2024-07-01 22:30:00+00:00,20.1600,1.0000,5.0320,1.0000,20.1600,1.0000
2024-07-01 23:00:00+00:00,20.1636,1.0000,5.0327,1.0000,20.1636,1.0000
2024-07-01 23:30:00+00:00,20.1672,1.0000,5.0334,1.0000,20.1672,1.0000
2024-07-02 00:00:00+00:00,20.1707,1.0000,5.0341,1.0000,20.1707,1.0000
2024-07-02 00:30:00+00:00,20.1743,1.0000,5.0349,1.0000,20.1743,1.0000
2024-07-02 01:00:00+00:00,20.1778,1.0000,5.0356,1.0000,20.1778,1.0000
2024-07-02 01:30:00+00:00,20.1814,1.0000,5.0363,1.0000,20.1814,1.0000
2024-07-02 02:00:00+00:00,20.1849,1.0000,5.0370,1.0000,20.1849,1.0000
2024-07-02 02:30:00+00:00,20.1885,1.0000,5.0377,1.0000,20.1885,1.0000
2024-07-02 03:00:00+00:00,20.1920,1.0000,5.0384,1.0000,20.1920,1.0000
2024-07-02 03:30:00+00:00,20.1956,1.0000,5.0391,1.0000,20.1956,1.0000
2024-07-02 04:00:00+00:00,20.1991,1.0000,5.0398,1.0000,20.1991,1.0000
2024-07-02 04:30:00+00:00,20.2027,1.0000,5.0405,1.0000,20.2027,1.0000
2024-07-02 05:00:00+00:00,20.2063,1.0000,5.0413,1.0000,20.2063,1.0000
2024-07-02 05:30:00+00:00,20.2098,1.0000,5.0420,1.0000,20.2098,1.0000
2024-07-02 06:00:00+00:00,20.2134,1.0000,5.0427,1.0000,20.2134,1.0000
2024-07-02 06:30:00+00:00,20.2169,1.0000,5.0434,1.0000,20.2169,1.0000
2024-07-02 07:00:00+00:00,20.2205,1.0000,5.0441,1.0000,20.2205,1.0000
2024-07-02 07:30:00+00:00,20.2240,1.0000,5.0448,1.0000,20.2240,1.0000
2024-07-02 08:00:00+00:00,20.2276,1.0000,5.0455,1.0000,20.2276,1.0000
2024-07-02 08:30:00+00:00,20.2311,1.0000,5.0462,1.0000,20.2311,1.0000
2024-07-02 09:00:00+00:00,20.2347,1.0000,5.0469,1.0000,20.2347,1.0000
2024-07-02 09:30:00+00:00,20.2382,1.0000,5.0476,1.0000,20.2382,1.0000
2024-07-02 10:00:00+00:00,20.2418,1.0000,5.0484,1.0000,20.2418,1.0000
2024-07-02 10:30:00+00:00,20.2453,1.0000,5.0491,1.0000,20.2453,1.0000
2024-07-02 11:00:00+00:00,20.2489,1.0000,5.0498,1.0000,20.2489,1.0000
2024-07-02 11:30:00+00:00,20.2524,1.0000,5.0505,1.0000,20.2524,1.0000
2024-07-02 12:00:00+00:00,20.2560,1.0000,5.0512,1.0000,20.2560,1.0000
2024-07-02 12:30:00+00:00,20.2595,1.0000,5.0519,1.0000,20.2595,1.0000
2024-07-02 13:00:00+00:00,20.2631,1.0000,5.0526,1.0000,20.2631,1.0000
2024-07-02 13:30:00+00:00,20.2667,1.0000,5.0533,1.0000,20.2667,1.0000
2024-07-02 14:00:00+00:00,20.2702,1.0000,5.0540,1.0000,20.2702,1.0000
2024-07-02 14:30:00+00:00,20.2738,1.0000,5.0548,1.0000,20.2738,1.0000
2024-07-02 15:00:00+00:00,20.2773,1.0000,5.0555,1.0000,20.2773,1.0000
2024-07-02 15:30:00+00:00,20.2809,1.0000,5.0562,1.0000,20.2809,1.0000
2024-07-02 16:00:00+00:00,20.2844,1.0000,5.0569,1.0000,20.2844,1.0000
2024-07-02 16:30:00+00:00,20.2880,1.0000,5.0576,1.0000,20.2880,1.0000
2024-07-02 17:00:00+00:00,20.2915,1.0000,5.0583,1.0000,20.2915,1.0000
2024-07-02 17:30:00+00:00,20.2951,1.0000,5.0590,1.0000,20.2951,1.0000
2024-07-02 18:00:00+00:00,20.2986,1.0000,5.0597,1.0000,20.2986,1.0000
2024-07-02 18:30:00+00:00,20.3022,1.0000,5.0604,1.0000,20.3022,1.0000
2024-07-02 19:00:00+00:00,20.3057,1.0000,5.0611,1.0000,20.3057,1.0000
2024-07-02 19:30:00+00:00,20.3093,1.0000,5.0619,1.0000,20.3093,1.0000
2024-07-02 20:00:00+00:00,20.3128,1.0000,5.0626,1.0000,20.3128,1.0000
2024-07-02 20:30:00+00:00,20.3164,1.0000,5.0633,1.0000,20.3164,1.0000
2024-07-02 21:00:00+00:00,20.3199,1.0000,5.0640,1.0000,20.3199,1.0000
2024-07-02 21:30:00+00:00,20.3235,1.0000,5.0647,1.0000,20.3235,1.0000
2024-07-02 22:00:00+00:00,20.3270,1.0000,5.0654,1.0000,20.3270,1.0000
2024-07-02 22:30:00+00:00,20.3306,1.0000,5.0661,1.0000,20.3306,1.0000
2024-07-02 23:00:00+00:00,20.3341,1.0000,5.0668,1.0000,20.3341,1.0000
2024-07-02 23:30:00+00:00,20.3377,1.0000,5.0675,1.0000,20.3377,1.0000
2024-07-03 00:00:00+00:00,20.3412,1.0000,5.0682,1.0000,20.3412,1.0000
2024-07-03 00:30:00+00:00,20.3448,1.0000,5.0690,1.0000,20.3448,1.0000
2024-07-03 01:00:00+00:00,20.3483,1.0000,5.0697,1.0000,20.3483,1.0000
2024-07-03 01:30:00+00:00,20.3519,1.0000,5.0704,1.0000,20.3519,1.0000
2024-07-03 02:00:00+00:00,20.3554,1.0000,5.0711,1.0000,20.3554,1.0000
2024-07-03 02:30:00+00:00,20.3590,1.0000,5.0718,1.0000,20.3590,1.0000
2024-07-03 03:00:00+00:00,20.3625,1.0000,5.0725,1.0000,20.3625,1.0000
2024-07-03 03:30:00+00:00,20.3660,1.0000,5.0732,1.0000,20.3660,1.0000
2024-07-03 04:00:00+00:00,20.3696,1.0000,5.0739,1.0000,20.3696,1.0000
2024-07-03 04:30:00+00:00,20.3731,1.0000,5.0746,1.0000,20.3731,1.0000
2024-07-03 05:00:00+00:00,20.3767,1.0000,5.0753,1.0000,20.3767,1.0000
2024-07-03 05:30:00+00:00,20.3802,1.0000,5.0760,1.0000,20.3802,1.0000
2024-07-03 06:00:00+00:00,20.3838,1.0000,5.0768,1.0000,20.3838,1.0000
2024-07-03 06:30:00+00:00,20.3873,1.0000,5.0775,1.0000,20.3873,1.0000
2024-07-03 07:00:00+00:00,20.3909,1.0000,5.0782,1.0000,20.3909,1.0000
2024-07-03 07:30:00+00:00,20.3944,1.0000,5.0789,1.0000,20.3944,1.0000
2024-07-03 08:00:00+00:00,20.3980,1.0000,5.0796,1.0000,20.3980,1.0000
2024-07-03 08:30:00+00:00,20.4015,1.0000,5.0803,1.0000,20.4015,1.0000
2024-07-03 09:00:00+00:00,20.4051,1.0000,5.0810,1.0000,20.4051,1.0000
2024-07-03 09:30:00+00:00,20.4086,1.0000,5.0817,1.0000,20.4086,1.0000
2024-07-03 10:00:00+00:00,20.4122,1.0000,5.0824,1.0000,20.4122,1.0000
2024-07-03 10:30:00+00:00,20.4157,1.0000,5.0831,1.0000,20.4157,1.0000
2024-07-03 11:00:00+00:00,20.4192,1.0000,5.0838,1.0000,20.4192,1.0000
2024-07-03 11:30:00+00:00,20.4228,1.0000,5.0846,1.0000,20.4228,1.0000
2024-07-03 12:00:00+00:00,20.4263,1.0000,5.0853,1.0000,20.4263,1.0000
2024-07-03 12:30:00+00:00,20.4299,1.0000,5.0860,1.0000,20.4299,1.0000
2024-07-03 13:00:00+00:00,20.4334,1.0000,5.0867,1.0000,20.4334,1.0000
2024-07-03 13:30:00+00:00,20.4370,1.0000,5.0874,1.0000,20.4370,1.0000
2024-07-03 14:00:00+00:00,20.4405,1.0000,5.0881,1.0000,20.4405,1.0000
2024-07-03 14:30:00+00:00,20.4440,1.0000,5.0888,1.0000,20.4440,1.0000
2024-07-03 15:00:00+00:00,20.4476,1.0000,5.0895,1.0000,20.4476,1.0000
2024-07-03 15:30:00+00:00,20.4511,1.0000,5.0902,1.0000,20.4511,1.0000
2024-07-03 16:00:00+00:00,20.4547,1.0000,5.0909,1.0000,20.4547,1.0000
2024-07-03 16:30:00+00:00,20.4582,1.0000,5.0916,1.0000,20.4582,1.0000
2024-07-03 17:00:00+00:00,20.4618,1.0000,5.0924,1.0000,20.4618,1.0000
2024-07-03 17:30:00+00:00,20.4653,1.0000,5.0931,1.0000,20.4653,1.0000
2024-07-03 18:00:00+00:00,20.4688,1.0000,5.0938,1.0000,20.4688,1.0000
2024-07-03 18:30:00+00:00,20.4724,1.0000,5.0945,1.0000,20.4724,1.0000
2024-07-03 19:00:00+00:00,20.4759,1.0000,5.0952,1.0000,20.4759,1.0000
2024-07-03 19:30:00+00:00,20.4795,1.0000,5.0959,1.0000,20.4795,1.0000
2024-07-03 20:00:00+00:00,20.4830,1.0000,5.0966,1.0000,20.4830,1.0000
2024-07-03 20:30:00+00:00,20.4865,1.0000,5.0973,1.0000,20.4865,1.0000
2024-07-03 21:00:00+00:00,20.4901,1.0000,5.0980,1.0000,20.4901,1.0000
2024-07-03 21:30:00+00:00,20.4936,1.0000,5.0987,1.0000,20.4936,1.0000
2024-07-03 22:00:00+00:00,20.4972,1.0000,5.0994,1.0000,20.4972,1.0000
2024-07-03 22:30:00+00:00,20.5007,1.0000,5.1001,1.0000,20.5007,1.0000
2024-07-03 23:00:00+00:00,20.5042,1.0000,5.1008,1.0000,20.5042,1.0000
2024-07-03 23:30:00+00:00,20.5078,1.0000,5.1016,1.0000,20.5078,1.0000
2024-07-04 00:00:00+00:00,20.5113,1.0000,5.1023,1.0000,20.5113,1.0000
2024-07-04 00:30:00+00:00,20.5149,1.0000,5.1030,1.0000,20.5149,1.0000
2024-07-04 01:00:00+00:00,20.5184,1.0000,5.1037,1.0000,20.5184,1.0000
2024-07-04 01:30:00+00:00,20.5219,1.0000,5.1044,1.0000,20.5219,1.0000
2024-07-04 02:00:00+00:00,20.5255,1.0000,5.1051,1.0000,20.5255,1.0000
2024-07-04 02:30:00+00:00,20.5290,1.0000,5.1058,1.0000,20.5290,1.0000
2024-07-04 03:00:00+00:00,20.5325,1.0000,5.1065,1.0000,20.5325,1.0000
2024-07-04 03:30:00+00:00,20.5361,1.0000,5.1072,1.0000,20.5361,1.0000
2024-07-04 04:00:00+00:00,20.5396,1.0000,5.1079,1.0000,20.5396,1.0000
2024-07-04 04:30:00+00:00,20.5432,1.0000,5.1086,1.0000,20.5432,1.0000
2024-07-04 05:00:00+00:00,20.5467,1.0000,5.1093,1.0000,20.5467,1.0000
2024-07-04 05:30:00+00:00,20.5502,1.0000,5.1100,1.0000,20.5502,1.0000
2024-07-04 06:00:00+00:00,20.5538,1.0000,5.1108,1.0000,20.5538,1.0000
2024-07-04 06:30:00+00:00,20.5573,1.0000,5.1115,1.0000,20.5573,1.0000
2024-07-04 07:00:00+00:00,20.5608,1.0000,5.1122,1.0000,20.5608,1.0000
2024-07-04 07:30:00+00:00,20.5644,1.0000,5.1129,1.0000,20.5644,1.0000
2024-07-04 08:00:00+00:00,20.5679,1.0000,5.1136,1.0000,20.5679,1.0000
2024-07-04 08:30:00+00:00,20.5714,1.0000,5.1143,1.0000,20.5714,1.0000
2024-07-04 09:00:00+00:00,20.5750,1.0000,5.1150,1.0000,20.5750,1.0000
2024-07-04 09:30:00+00:00,20.5785,1.0000,5.1157,1.0000,20.5785,1.0000
2024-07-04 10:00:00+00:00,20.5820,1.0000,5.1164,1.0000,20.5820,1.0000
2024-07-04 10:30:00+00:00,20.5856,1.0000,5.1171,1.0000,20.5856,1.0000
2024-07-04 11:00:00+00:00,20.5891,1.0000,5.1178,1.0000,20.5891,1.0000
2024-07-04 11:30:00+00:00,20.5926,1.0000,5.1185,1.0000,20.5926,1.0000
2024-07-04 12:00:00+00:00,20.5962,1.0000,5.1192,1.0000,20.5962,1.0000
2024-07-04 12:30:00+00:00,20.5997,1.0000,5.1199,1.0000,20.5997,1.0000
2024-07-04 13:00:00+00:00,20.6032,1.0000,5.1206,1.0000,20.6032,1.0000
2024-07-04 13:30:00+00:00,20.6068,1.0000,5.1214,1.0000,20.6068,1.0000
2024-07-04 14:00:00+00:00,20.6103,1.0000,5.1221,1.0000,20.6103,1.0000
2024-07-04 14:30:00+00:00,20.6138,1.0000,5.1228,1.0000,20.6138,1.0000
2024-07-04 15:00:00+00:00,20.6173,1.0000,5.1235,1.0000,20.6173,1.0000
2024-07-04 15:30:00+00:00,20.6209,1.0000,5.1242,1.0000,20.6209,1.0000
2024-07-04 16:00:00+00:00,20.6244,1.0000,5.1249,1.0000,20.6244,1.0000
2024-07-04 16:30:00+00:00,20.6279,1.0000,5.1256,1.0000,20.6279,1.0000
2024-07-04 17:00:00+00:00,20.6315,1.0000,5.1263,1.0000,20.6315,1.0000
2024-07-04 17:30:00+00:00,20.6350,1.0000,5.1270,1.0000,20.6350,1.0000
2024-07-04 18:00:00+00:00,20.6385,1.0000,5.1277,1.0000,20.6385,1.0000
2024-07-04 18:30:00+00:00,20.6420,1.0000,5.1284,1.0000,20.6420,1.0000
2024-07-04 19:00:00+00:00,20.6456,1.0000,5.1291,1.0000,20.6456,1.0000
2024-07-04 19:30:00+00:00,20.6491,1.0000,5.1298,1.0000,20.6491,1.0000
2024-07-04 20:00:00+00:00,20.6526,1.0000,5.1305,1.0000,20.6526,1.0000
2024-07-04 20:30:00+00:00,20.6562,1.0000,5.1312,1.0000,20.6562,1.0000
2024-07-04 21:00:00+00:00,20.6597,1.0000,5.1319,1.0000,20.6597,1.0000
2024-07-04 21:30:00+00:00,20.6632,1.0000,5.1326,1.0000,20.6632,1.0000
2024-07-04 22:00:00+00:00,20.6667,1.0000,5.1333,1.0000,20.6667,1.0000
2024-07-04 22:30:00+00:00,20.6703,1.0000,5.1341,1.0000,20.6703,1.0000
2024-07-04 23:00:00+00:00,20.6738,1.0000,5.1348,1.0000,20.6738,1.0000
2024-07-04 23:30:00+00:00,20.6773,1.0000,5.1355,1.0000,20.6773,1.0000
2024-07-05 00:00:00+00:00,20.6808,1.0000,5.1362,1.0000,20.6808,1.0000
2024-07-05 00:30:00+00:00,20.6844,1.0000,5.1369,1.0000,20.6844,1.0000
2024-07-05 01:00:00+00:00,20.6879,1.0000,5.1376,1.0000,20.6879,1.0000
2024-07-05 01:30:00+00:00,20.6914,1.0000,5.1383,1.0000,20.6914,1.0000
2024-07-05 02:00:00+00:00,20.6949,1.0000,5.1390,1.0000,20.6949,1.0000
2024-07-05 02:30:00+00:00,20.6984,1.0000,5.1397,1.0000,20.6984,1.0000
2024-07-05 03:00:00+00:00,20.7020,1.0000,5.1404,1.0000,20.7020,1.0000
2024-07-05 03:30:00+00:00,20.7055,1.0000,5.1411,1.0000,20.7055,1.0000
2024-07-05 04:00:00+00:00,20.7090,1.0000,5.1418,1.0000,20.7090,1.0000
2024-07-05 04:30:00+00:00,20.7125,1.0000,5.1425,1.0000,20.7125,1.0000
2024-07-05 05:00:00+00:00,20.7161,1.0000,5.1432,1.0000,20.7161,1.0000
2024-07-05 05:30:00+00:00,20.7196,1.0000,5.1439,1.0000,20.7196,1.0000
2024-07-05 06:00:00+00:00,20.7231,1.0000,5.1446,1.0000,20.7231,1.0000
2024-07-05 06:30:00+00:00,20.7266,1.0000,5.1453,1.0000,20.7266,1.0000
2024-07-05 07:00:00+00:00,20.7301,1.0000,5.1460,1.0000,20.7301,1.0000
2024-07-05 07:30:00+00:00,20.7337,1.0000,5.1467,1.0000,20.7337,1.0000
2024-07-05 08:00:00+00:00,20.7372,1.0000,5.1474,1.0000,20.7372,1.0000
2024-07-05 08:30:00+00:00,20.7407,1.0000,5.1481,1.0000,20.7407,1.0000
2024-07-05 09:00:00+00:00,20.7442,1.0000,5.1488,1.0000,20.7442,1.0000
2024-07-05 09:30:00+00:00,20.7477,1.0000,5.1495,1.0000,20.7477,1.0000
2024-07-05 10:00:00+00:00,20.7512,1.0000,5.1502,1.0000,20.7512,1.0000
2024-07-05 10:30:00+00:00,20.7548,1.0000,5.1510,1.0000,20.7548,1.0000
2024-07-05 11:00:00+00:00,20.7583,1.0000,5.1517,1.0000,20.7583,1.0000
2024-07-05 11:30:00+00:00,20.7618,1.0000,5.1524,1.0000,20.7618,1.0000
2024-07-05 12:00:00+00:00,20.7653,1.0000,5.1531,1.0000,20.7653,1.0000
2024-07-05 12:30:00+00:00,20.7688,1.0000,5.1538,1.0000,20.7688,1.0000
2024-07-05 13:00:00+00:00,20.7723,1.0000,5.1545,1.0000,20.7723,1.0000
2024-07-05 13:30:00+00:00,20.7758,1.0000,5.1552,1.0000,20.7758,1.0000
2024-07-05 14:00:00+00:00,20.7794,1.0000,5.1559,1.0000,20.7794,1.0000
2024-07-05 14:30:00+00:00,20.7829,1.0000,5.1566,1.0000,20.7829,1.0000
2024-07-05 15:00:00+00:00,20.7864,1.0000,5.1573,1.0000,20.7864,1.0000
2024-07-05 15:30:00+00:00,20.7899,1.0000,5.1580,1.0000,20.7899,1.0000
2024-07-05 16:00:00+00:00,20.7934,1.0000,5.1587,1.0000,20.7934,1.0000
2024-07-05 16:30:00+00:00,20.7969,1.0000,5.1594,1.0000,20.7969,1.0000
2024-07-05 17:00:00+00:00,20.8004,1.0000,5.1601,1.0000,20.8004,1.0000
2024-07-05 17:30:00+00:00,20.8039,1.0000,5.1608,1.0000,20.8039,1.0000
2024-07-05 18:00:00+00:00,20.8075,1.0000,5.1615,1.0000,20.8075,1.0000
2024-07-05 18:30:00+00:00,20.8110,1.0000,5.1622,1.0000,20.8110,1.0000
2024-07-05 19:00:00+00:00,20.8145,1.0000,5.1629,1.0000,20.8145,1.0000
2024-07-05 19:30:00+00:00,20.8180,1.0000,5.1636,1.0000,20.8180,1.0000
2024-07-05 20:00:00+00:00,20.8215,1.0000,5.1643,1.0000,20.8215,1.0000
2024-07-05 20:30:00+00:00,20.8250,1.0000,5.1650,1.0000,20.8250,1.0000
2024-07-05 21:00:00+00:00,20.8285,1.0000,5.1657,1.0000,20.8285,1.0000
2024-07-05 21:30:00+00:00,20.8320,1.0000,5.1664,1.0000,20.8320,1.0000
2024-07-05 22:00:00+00:00,20.8355,1.0000,5.1671,1.0000,20.8355,1.0000
2024-07-05 22:30:00+00:00,20.8390,1.0000,5.1678,1.0000,20.8390,1.0000
2024-07-05 23:00:00+00:00,20.8425,1.0000,5.1685,1.0000,20.8425,1.0000
2024-07-05 23:30:00+00:00,20.8460,1.0000,5.1692,1.0000,20.8460,1.0000
2024-07-06 00:00:00+00:00,20.8496,1.0000,5.1699,1.0000,20.8496,1.0000
2024-07-06 00:30:00+00:00,20.8531,1.0000,5.1706,1.0000,20.8531,1.0000
2024-07-06 01:00:00+00:00,20.8566,1.0000,5.1713,1.0000,20.8566,1.0000
2024-07-06 01:30:00+00:00,20.8601,1.0000,5.1720,1.0000,20.8601,1.0000
2024-07-06 02:00:00+00:00,20.8636,1.0000,5.1727,1.0000,20.8636,1.0000
2024-07-06 02:30:00+00:00,20.8671,1.0000,5.1734,1.0000,20.8671,1.0000
2024-07-06 03:00:00+00:00,20.8706,1.0000,5.1741,1.0000,20.8706,1.0000
2024-07-06 03:30:00+00:00,20.8741,1.0000,5.1748,1.0000,20.8741,1.0000
2024-07-06 04:00:00+00:00,20.8776,1.0000,5.1755,1.0000,20.8776,1.0000
2024-07-06 04:30:00+00:00,20.8811,1.0000,5.1762,1.0000,20.8811,1.0000
2024-07-06 05:00:00+00:00,20.8846,1.0000,5.1769,1.0000,20.8846,1.0000
2024-07-06 05:30:00+00:00,20.8881,1.0000,5.1776,1.0000,20.8881,1.0000
2024-07-06 06:00:00+00:00,20.8916,1.0000,5.1783,1.0000,20.8916,1.0000
2024-07-06 06:30:00+00:00,20.8951,1.0000,5.1790,1.0000,20.8951,1.0000
2024-07-06 07:00:00+00:00,20.8986,1.0000,5.1797,1.0000,20.8986,1.0000
2024-07-06 07:30:00+00:00,20.9021,1.0000,5.1804,1.0000,20.9021,1.0000
2024-07-06 08:00:00+00:00,20.9056,1.0000,5.1811,1.0000,20.9056,1.0000
2024-07-06 08:30:00+00:00,20.9091,1.0000,5.1818,1.0000,20.9091,1.0000
2024-07-06 09:00:00+00:00,20.9126,1.0000,5.1825,1.0000,20.9126,1.0000
2024-07-06 09:30:00+00:00,20.9161,1.0000,5.1832,1.0000,20.9161,1.0000
2024-07-06 10:00:00+00:00,20.9196,1.0000,5.1839,1.0000,20.9196,1.0000
2024-07-06 10:30:00+00:00,20.9231,1.0000,5.1846,1.0000,20.9231,1.0000
2024-07-06 11:00:00+00:00,20.9266,1.0000,5.1853,1.0000,20.9266,1.0000
2024-07-06 11:30:00+00:00,20.9301,1.0000,5.1860,1.0000,20.9301,1.0000
2024-07-06 12:00:00+00:00,20.9336,1.0000,5.1867,1.0000,20.9336,1.0000
2024-07-06 12:30:00+00:00,20.9370,1.0000,5.1874,1.0000,20.9370,1.0000
2024-07-06 13:00:00+00:00,20.9405,1.0000,5.1881,1.0000,20.9405,1.0000
2024-07-06 13:30:00+00:00,20.9440,1.0000,5.1888,1.0000,20.9440,1.0000
2024-07-06 14:00:00+00:00,20.9475,1.0000,5.1895,1.0000,20.9475,1.0000
2024-07-06 14:30:00+00:00,20.9510,1.0000,5.1902,1.0000,20.9510,1.0000
2024-07-06 15:00:00+00:00,20.9545,1.0000,5.1909,1.0000,20.9545,1.0000
2024-07-06 15:30:00+00:00,20.9580,1.0000,5.1916,1.0000,20.9580,1.0000
2024-07-06 16:00:00+00:00,20.9615,1.0000,5.1923,1.0000,20.9615,1.0000
2024-07-06 16:30:00+00:00,20.9650,1.0000,5.1930,1.0000,20.9650,1.0000
2024-07-06 17:00:00+00:00,20.9685,1.0000,5.1937,1.0000,20.9685,1.0000
2024-07-06 17:30:00+00:00,20.9720,1.0000,5.1944,1.0000,20.9720,1.0000
2024-07-06 18:00:00+00:00,20.9755,1.0000,5.1951,1.0000,20.9755,1.0000
2024-07-06 18:30:00+00:00,20.9789,1.0000,5.1958,1.0000,20.9789,1.0000
2024-07-06 19:00:00+00:00,20.9824,1.0000,5.1965,1.0000,20.9824,1.0000
2024-07-06 19:30:00+00:00,20.9859,1.0000,5.1972,1.0000,20.9859,1.0000
2024-07-06 20:00:00+00:00,20.9894,1.0000,5.1979,1.0000,20.9894,1.0000
2024-07-06 20:30:00+00:00,20.9929,1.0000,5.1986,1.0000,20.9929,1.0000
2024-07-06 21:00:00+00:00,20.9964,1.0000,5.1993,1.0000,20.9964,1.0000
2024-07-06 21:30:00+00:00,20.9999,1.0000,5.2000,1.0000,20.9999,1.0000
2024-07-06 22:00:00+00:00,21.0033,1.0000,5.2007,1.0000,21.0033,1.0000
2024-07-06 22:30:00+00:00,21.0068,1.0000,5.2014,1.0000,21.0068,1.0000
2024-07-06 23:00:00+00:00,21.0103,1.0000,5.2021,1.0000,21.0103,1.0000
2024-07-06 23:30:00+00:00,21.0138,1.0000,5.2028,1.0000,21.0138,1.0000
2024-07-07 00:00:00+00:00,21.0173,1.0000,5.2035,1.0000,21.0173,1.0000
2024-07-07 00:30:00+00:00,21.0208,1.0000,5.2042,1.0000,21.0208,1.0000
2024-07-07 01:00:00+00:00,21.0242,1.0000,5.2048,1.0000,21.0242,1.0000
2024-07-07 01:30:00+00:00,21.0277,1.0000,5.2055,1.0000,21.0277,1.0000
2024-07-07 02:00:00+00:00,21.0312,1.0000,5.2062,1.0000,21.0312,1.0000
2024-07-07 02:30:00+00:00,21.0347,1.0000,5.2069,1.0000,21.0347,1.0000
2024-07-07 03:00:00+00:00,21.0382,1.0000,5.2076,1.0000,21.0382,1.0000
2024-07-07 03:30:00+00:00,21.0416,1.0000,5.2083,1.0000,21.0416,1.0000
