time,TEMP,TEMP_QC,CNDC,CNDC_QC,PSAL,PSAL_QC
2024-01-01 23:00:00+00:00,20.2646,1.0000,5.0331,1.0000,20.2646,1.0000
2024-01-01 23:30:00+00:00,20.2704,1.0000,5.0338,1.0000,20.2704,1.0000
2024-01-02 00:00:00+00:00,20.2761,1.0000,5.0345,1.0000,20.2761,1.0000
2024-01-02 00:30:00+00:00,20.2819,1.0000,5.0352,1.0000,20.2819,1.0000
2024-01-02 01:00:00+00:00,20.2876,1.0000,5.0360,1.0000,20.2876,1.0000
2024-01-02 01:30:00+00:00,20.2934,1.0000,5.0367,1.0000,20.2934,1.0000
2024-01-02 02:00:00+00:00,20.2991,1.0000,5.0374,1.0000,20.2991,1.0000
2024-01-02 02:30:00+00:00,20.3049,1.0000,5.0381,1.0000,20.3049,1.0000
2024-01-02 03:00:00+00:00,20.3106,1.0000,5.0388,1.0000,20.3106,1.0000
2024-01-02 03:30:00+00:00,20.3164,1.0000,5.0395,1.0000,20.3164,1.0000
2024-01-02 04:00:00+00:00,20.3221,1.0000,5.0403,1.0000,20.3221,1.0000
2024-01-02 04:30:00+00:00,20.3279,1.0000,5.0410,1.0000,20.3279,1.0000
2024-01-02 05:00:00+00:00,20.3336,1.0000,5.0417,1.0000,20.3336,1.0000
2024-01-02 05:30:00+00:00,20.3394,1.0000,5.0424,1.0000,20.3394,1.0000
2024-01-02 06:00:00+00:00,20.3451,1.0000,5.0431,1.0000,20.3451,1.0000
2024-01-02 06:30:00+00:00,20.3509,1.0000,5.0439,1.0000,20.3509,1.0000
2024-01-02 07:00:00+00:00,20.3566,1.0000,5.0446,1.0000,20.3566,1.0000
2024-01-02 07:30:00+00:00,20.3624,1.0000,5.0453,1.0000,20.3624,1.0000
2024-01-02 08:00:00+00:00,20.3681,1.0000,5.0460,1.0000,20.3681,1.0000
2024-01-02 08:30:00+00:00,20.3739,1.0000,5.0467,1.0000,20.3739,1.0000
2024-01-02 09:00:00+00:00,20.3796,1.0000,5.0475,1.0000,20.3796,1.0000
2024-01-02 09:30:00+00:00,20.3854,1.0000,5.0482,1.0000,20.3854,1.0000
2024-01-02 10:00:00+00:00,20.3911,1.0000,5.0489,1.0000,20.3911,1.0000
2024-01-02 10:30:00+00:00,20.3969,1.0000,5.0496,1.0000,20.3969,1.0000
2024-01-02 11:00:00+00:00,20.4026,1.0000,5.0503,1.0000,20.4026,1.0000
2024-01-02 11:30:00+00:00,20.4083,1.0000,5.0510,1.0000,20.4083,1.0000
2024-01-02 12:00:00+00:00,20.4141,1.0000,5.0518,1.0000,20.4141,1.0000
2024-01-02 12:30:00+00:00,20.4198,1.0000,5.0525,1.0000,20.4198,1.0000
2024-01-02 13:00:00+00:00,20.4256,1.0000,5.0532,1.0000,20.4256,1.0000
2024-01-02 13:30:00+00:00,20.4313,1.0000,5.0539,1.0000,20.4313,1.0000
2024-01-02 14:00:00+00:00,20.4371,1.0000,5.0546,1.0000,20.4371,1.0000
2024-01-02 14:30:00+00:00,20.4428,1.0000,5.0554,1.0000,20.4428,1.0000
2024-01-02 15:00:00+00:00,20.4486,1.0000,5.0561,1.0000,20.4486,1.0000
2024-01-02 15:30:00+00:00,20.4543,1.0000,5.0568,1.0000,20.4543,1.0000
2024-01-02 16:00:00+00:00,20.4601,1.0000,5.0575,1.0000,20.4601,1.0000
2024-01-02 16:30:00+00:00,20.4658,1.0000,5.0582,1.0000,20.4658,1.0000
2024-01-02 17:00:00+00:00,20.4715,1.0000,5.0589,1.0000,20.4715,1.0000
2024-01-02 17:30:00+00:00,20.4773,1.0000,5.0597,1.0000,20.4773,1.0000
2024-01-02 18:00:00+00:00,20.4830,1.0000,5.0604,1.0000,20.4830,1.0000
2024-01-02 18:30:00+00:00,20.4888,1.0000,5.0611,1.0000,20.4888,1.0000
2024-01-02 19:00:00+00:00,20.4945,1.0000,5.0618,1.0000,20.4945,1.0000
2024-01-02 19:30:00+00:00,20.5003,1.0000,5.0625,1.0000,20.5003,1.0000
2024-01-02 20:00:00+00:00,20.5060,1.0000,5.0632,1.0000,20.5060,1.0000
2024-01-02 20:30:00+00:00,20.5117,1.0000,5.0640,1.0000,20.5117,1.0000
2024-01-02 21:00:00+00:00,20.5175,1.0000,5.0647,1.0000,20.5175,1.0000
2024-01-02 21:30:00+00:00,20.5232,1.0000,5.0654,1.0000,20.5232,1.0000
2024-01-02 22:00:00+00:00,20.5290,1.0000,5.0661,1.0000,20.5290,1.0000
2024-01-02 22:30:00+00:00,20.5347,1.0000,5.0668,1.0000,20.5347,1.0000
2024-01-02 23:00:00+00:00,20.5404,1.0000,5.0676,1.0000,20.5404,1.0000
2024-01-02 23:30:00+00:00,20.5462,1.0000,5.0683,1.0000,20.5462,1.0000
2024-01-03 00:00:00+00:00,20.5519,1.0000,5.0690,1.0000,20.5519,1.0000
2024-01-03 00:30:00+00:00,20.5577,1.0000,5.0697,1.0000,20.5577,1.0000
2024-01-03 01:00:00+00:00,20.5634,1.0000,5.0704,1.0000,20.5634,1.0000
2024-01-03 01:30:00+00:00,20.5691,1.0000,5.0711,1.0000,20.5691,1.0000
2024-01-03 02:00:00+00:00,20.5749,1.0000,5.0719,1.0000,20.5749,1.0000
2024-01-03 02:30:00+00:00,20.5806,1.0000,5.0726,1.0000,20.5806,1.0000
2024-01-03 03:00:00+00:00,20.5864,1.0000,5.0733,1.0000,20.5864,1.0000
2024-01-03 03:30:00+00:00,20.5921,1.0000,5.0740,1.0000,20.5921,1.0000
2024-01-03 04:00:00+00:00,20.5978,1.0000,5.0747,1.0000,20.5978,1.0000
2024-01-03 04:30:00+00:00,20.6036,1.0000,5.0754,1.0000,20.6036,1.0000
2024-01-03 05:00:00+00:00,20.6093,1.0000,5.0762,1.0000,20.6093,1.0000
2024-01-03 05:30:00+00:00,20.6151,1.0000,5.0769,1.0000,20.6151,1.0000
2024-01-03 06:00:00+00:00,20.6208,1.0000,5.0776,1.0000,20.6208,1.0000
2024-01-03 06:30:00+00:00,20.6265,1.0000,5.0783,1.0000,20.6265,1.0000
2024-01-03 07:00:00+00:00,20.6323,1.0000,5.0790,1.0000,20.6323,1.0000
2024-01-03 07:30:00+00:00,20.6380,1.0000,5.0797,1.0000,20.6380,1.0000
2024-01-03 08:00:00+00:00,20.6437,1.0000,5.0805,1.0000,20.6437,1.0000
2024-01-03 08:30:00+00:00,20.6495,1.0000,5.0812,1.0000,20.6495,1.0000
2024-01-03 09:00:00+00:00,20.6552,1.0000,5.0819,1.0000,20.6552,1.0000
2024-01-03 09:30:00+00:00,20.6609,1.0000,5.0826,1.0000,20.6609,1.0000
2024-01-03 10:00:00+00:00,20.6667,1.0000,5.0833,1.0000,20.6667,1.0000
2024-01-03 10:30:00+00:00,20.6724,1.0000,5.0841,1.0000,20.6724,1.0000
2024-01-03 11:00:00+00:00,20.6781,1.0000,5.0848,1.0000,20.6781,1.0000
2024-01-03 11:30:00+00:00,20.6839,1.0000,5.0855,1.0000,20.6839,1.0000
2024-01-03 12:00:00+00:00,20.6896,1.0000,5.0862,1.0000,20.6896,1.0000
2024-01-03 12:30:00+00:00,20.6953,1.0000,5.0869,1.0000,20.6953,1.0000
2024-01-03 13:00:00+00:00,20.7011,1.0000,5.0876,1.0000,20.7011,1.0000
2024-01-03 13:30:00+00:00,20.7068,1.0000,5.0883,1.0000,20.7068,1.0000
2024-01-03 14:00:00+00:00,20.7125,1.0000,5.0891,1.0000,20.7125,1.0000
2024-01-03 14:30:00+00:00,20.7183,1.0000,5.0898,1.0000,20.7183,1.0000
2024-01-03 15:00:00+00:00,20.7240,1.0000,5.0905,1.0000,20.7240,1.0000
2024-01-03 15:30:00+00:00,20.7297,1.0000,5.0912,1.0000,20.7297,1.0000
2024-01-03 16:00:00+00:00,20.7355,1.0000,5.0919,1.0000,20.7355,1.0000
2024-01-03 16:30:00+00:00,20.7412,1.0000,5.0926,1.0000,20.7412,1.0000
2024-01-03 17:00:00+00:00,20.7469,1.0000,5.0934,1.0000,20.7469,1.0000
2024-01-03 17:30:00+00:00,20.7526,1.0000,5.0941,1.0000,20.7526,1.0000
2024-01-03 18:00:00+00:00,20.7584,1.0000,5.0948,1.0000,20.7584,1.0000
2024-01-03 18:30:00+00:00,20.7641,1.0000,5.0955,1.0000,20.7641,1.0000
2024-01-03 19:00:00+00:00,20.7698,1.0000,5.0962,1.0000,20.7698,1.0000
2024-01-03 19:30:00+00:00,20.7755,1.0000,5.0969,1.0000,20.7755,1.0000
2024-01-03 20:00:00+00:00,20.7813,1.0000,5.0977,1.0000,20.7813,1.0000
2024-01-03 20:30:00+00:00,20.7870,1.0000,5.0984,1.0000,20.7870,1.0000
2024-01-03 21:00:00+00:00,20.7927,1.0000,5.0991,1.0000,20.7927,1.0000
2024-01-03 21:30:00+00:00,20.7985,1.0000,5.0998,1.0000,20.7985,1.0000
2024-01-03 22:00:00+00:00,20.8042,1.0000,5.1005,1.0000,20.8042,1.0000
2024-01-03 22:30:00+00:00,20.8099,1.0000,5.1012,1.0000,20.8099,1.0000
2024-01-03 23:00:00+00:00,20.8156,1.0000,5.1020,1.0000,20.8156,1.0000
2024-01-03 23:30:00+00:00,20.8213,1.0000,5.1027,1.0000,20.8213,1.0000
2024-01-04 00:00:00+00:00,20.8271,1.0000,5.1034,1.0000,20.8271,1.0000
2024-01-04 00:30:00+00:00,20.8328,1.0000,5.1041,1.0000,20.8328,1.0000
2024-01-04 01:00:00+00:00,20.8385,1.0000,5.1048,1.0000,20.8385,1.0000
2024-01-04 01:30:00+00:00,20.8442,1.0000,5.1055,1.0000,20.8442,1.0000
2024-01-04 02:00:00+00:00,20.8500,1.0000,5.1062,1.0000,20.8500,1.0000
2024-01-04 02:30:00+00:00,20.8557,1.0000,5.1070,1.0000,20.8557,1.0000
2024-01-04 03:00:00+00:00,20.8614,1.0000,5.1077,1.0000,20.8614,1.0000
2024-01-04 03:30:00+00:00,20.8671,1.0000,5.1084,1.0000,20.8671,1.0000
2024-01-04 04:00:00+00:00,20.8728,1.0000,5.1091,1.0000,20.8728,1.0000
2024-01-04 04:30:00+00:00,20.8786,1.0000,5.1098,1.0000,20.8786,1.0000
2024-01-04 05:00:00+00:00,20.8843,1.0000,5.1105,1.0000,20.8843,1.0000
2024-01-04 05:30:00+00:00,20.8900,1.0000,5.1112,1.0000,20.8900,1.0000
2024-01-04 06:00:00+00:00,20.8957,1.0000,5.1120,1.0000,20.8957,1.0000
2024-01-04 06:30:00+00:00,20.9014,1.0000,5.1127,1.0000,20.9014,1.0000
2024-01-04 07:00:00+00:00,20.9072,1.0000,5.1134,1.0000,20.9072,1.0000
2024-01-04 07:30:00+00:00,20.9129,1.0000,5.1141,1.0000,20.9129,1.0000
2024-01-04 08:00:00+00:00,20.9186,1.0000,5.1148,1.0000,20.9186,1.0000
2024-01-04 08:30:00+00:00,20.9243,1.0000,5.1155,1.0000,20.9243,1.0000
2024-01-04 09:00:00+00:00,20.9300,1.0000,5.1163,1.0000,20.9300,1.0000
2024-01-04 09:30:00+00:00,20.9357,1.0000,5.1170,1.0000,20.9357,1.0000
2024-01-04 10:00:00+00:00,20.9414,1.0000,5.1177,1.0000,20.9414,1.0000
2024-01-04 10:30:00+00:00,20.9472,1.0000,5.1184,1.0000,20.9472,1.0000
2024-01-04 11:00:00+00:00,20.9529,1.0000,5.1191,1.0000,20.9529,1.0000
2024-01-04 11:30:00+00:00,20.9586,1.0000,5.1198,1.0000,20.9586,1.0000
2024-01-04 12:00:00+00:00,20.9643,1.0000,5.1205,1.0000,20.9643,1.0000
2024-01-04 12:30:00+00:00,20.9700,1.0000,5.1213,1.0000,20.9700,1.0000
2024-01-04 13:00:00+00:00,20.9757,1.0000,5.1220,1.0000,20.9757,1.0000
2024-01-04 13:30:00+00:00,20.9814,1.0000,5.1227,1.0000,20.9814,1.0000
2024-01-04 14:00:00+00:00,20.9871,1.0000,5.1234,1.0000,20.9871,1.0000
2024-01-04 14:30:00+00:00,20.9928,1.0000,5.1241,1.0000,20.9928,1.0000
2024-01-04 15:00:00+00:00,20.9986,1.0000,5.1248,1.0000,20.9986,1.0000
2024-01-04 15:30:00+00:00,21.0043,1.0000,5.1255,1.0000,21.0043,1.0000
2024-01-04 16:00:00+00:00,21.0100,1.0000,5.1262,1.0000,21.0100,1.0000
2024-01-04 16:30:00+00:00,21.0157,1.0000,5.1270,1.0000,21.0157,1.0000
2024-01-04 17:00:00+00:00,21.0214,1.0000,5.1277,1.0000,21.0214,1.0000
2024-01-04 17:30:00+00:00,21.0271,1.0000,5.1284,1.0000,21.0271,1.0000
2024-01-04 18:00:00+00:00,21.0328,1.0000,5.1291,1.0000,21.0328,1.0000
2024-01-04 18:30:00+00:00,21.0385,1.0000,5.1298,1.0000,21.0385,1.0000
2024-01-04 19:00:00+00:00,21.0442,1.0000,5.1305,1.0000,21.0442,1.0000
2024-01-04 19:30:00+00:00,21.0499,1.0000,5.1312,1.0000,21.0499,1.0000
2024-01-04 20:00:00+00:00,21.0556,1.0000,5.1320,1.0000,21.0556,1.0000
2024-01-04 20:30:00+00:00,21.0613,1.0000,5.1327,1.0000,21.0613,1.0000
2024-01-04 21:00:00+00:00,21.0670,1.0000,5.1334,1.0000,21.0670,1.0000
2024-01-04 21:30:00+00:00,21.0727,1.0000,5.1341,1.0000,21.0727,1.0000
2024-01-04 22:00:00+00:00,21.0784,1.0000,5.1348,1.0000,21.0784,1.0000
2024-01-04 22:30:00+00:00,21.0841,1.0000,5.1355,1.0000,21.0841,1.0000
2024-01-04 23:00:00+00:00,21.0898,1.0000,5.1362,1.0000,21.0898,1.0000
2024-01-04 23:30:00+00:00,21.0955,1.0000,5.1369,1.0000,21.0955,1.0000
2024-01-05 00:00:00+00:00,21.1012,1.0000,5.1377,1.0000,21.1012,1.0000
2024-01-05 00:30:00+00:00,21.1069,1.0000,5.1384,1.0000,21.1069,1.0000
2024-01-05 01:00:00+00:00,21.1126,1.0000,5.1391,1.0000,21.1126,1.0000
2024-01-05 01:30:00+00:00,21.1183,1.0000,5.1398,1.0000,21.1183,1.0000
2024-01-05 02:00:00+00:00,21.1240,1.0000,5.1405,1.0000,21.1240,1.0000
2024-01-05 02:30:00+00:00,21.1297,1.0000,5.1412,1.0000,21.1297,1.0000
2024-01-05 03:00:00+00:00,21.1354,1.0000,5.1419,1.0000,21.1354,1.0000
2024-01-05 03:30:00+00:00,21.1411,1.0000,5.1426,1.0000,21.1411,1.0000
2024-01-05 04:00:00+00:00,21.1468,1.0000,5.1434,1.0000,21.1468,1.0000
2024-01-05 04:30:00+00:00,21.1525,1.0000,5.1441,1.0000,21.1525,1.0000
2024-01-05 05:00:00+00:00,21.1582,1.0000,5.1448,1.0000,21.1582,1.0000
2024-01-05 05:30:00+00:00,21.1639,1.0000,5.1455,1.0000,21.1639,1.0000
2024-01-05 06:00:00+00:00,21.1696,1.0000,5.1462,1.0000,21.1696,1.0000
2024-01-05 06:30:00+00:00,21.1753,1.0000,5.1469,1.0000,21.1753,1.0000
2024-01-05 07:00:00+00:00,21.1810,1.0000,5.1476,1.0000,21.1810,1.0000
2024-01-05 07:30:00+00:00,21.1866,1.0000,5.1483,1.0000,21.1866,1.0000
2024-01-05 08:00:00+00:00,21.1923,1.0000,5.1490,1.0000,21.1923,1.0000
2024-01-05 08:30:00+00:00,21.1980,1.0000,5.1498,1.0000,21.1980,1.0000
2024-01-05 09:00:00+00:00,21.2037,1.0000,5.1505,1.0000,21.2037,1.0000
2024-01-05 09:30:00+00:00,21.2094,1.0000,5.1512,1.0000,21.2094,1.0000
2024-01-05 10:00:00+00:00,21.2151,1.0000,5.1519,1.0000,21.2151,1.0000
2024-01-05 10:30:00+00:00,21.2208,1.0000,5.1526,1.0000,21.2208,1.0000
2024-01-05 11:00:00+00:00,21.2265,1.0000,5.1533,1.0000,21.2265,1.0000
2024-01-05 11:30:00+00:00,21.2321,1.0000,5.1540,1.0000,21.2321,1.0000
2024-01-05 12:00:00+00:00,21.2378,1.0000,5.1547,1.0000,21.2378,1.0000
2024-01-05 12:30:00+00:00,21.2435,1.0000,5.1554,1.0000,21.2435,1.0000
2024-01-05 13:00:00+00:00,21.2492,1.0000,5.1562,1.0000,21.2492,1.0000
2024-01-05 13:30:00+00:00,21.2549,1.0000,5.1569,1.0000,21.2549,1.0000
2024-01-05 14:00:00+00:00,21.2606,1.0000,5.1576,1.0000,21.2606,1.0000
2024-01-05 14:30:00+00:00,21.2662,1.0000,5.1583,1.0000,21.2662,1.0000
2024-01-05 15:00:00+00:00,21.2719,1.0000,5.1590,1.0000,21.2719,1.0000
2024-01-05 15:30:00+00:00,21.2776,1.0000,5.1597,1.0000,21.2776,1.0000
2024-01-05 16:00:00+00:00,21.2833,1.0000,5.1604,1.0000,21.2833,1.0000
2024-01-05 16:30:00+00:00,21.2890,1.0000,5.1611,1.0000,21.2890,1.0000
2024-01-05 17:00:00+00:00,21.2946,1.0000,5.1618,1.0000,21.2946,1.0000
2024-01-05 17:30:00+00:00,21.3003,1.0000,5.1625,1.0000,21.3003,1.0000
2024-01-05 18:00:00+00:00,21.3060,1.0000,5.1633,1.0000,21.3060,1.0000
2024-01-05 18:30:00+00:00,21.3117,1.0000,5.1640,1.0000,21.3117,1.0000
2024-01-05 19:00:00+00:00,21.3174,1.0000,5.1647,1.0000,21.3174,1.0000
2024-01-05 19:30:00+00:00,21.3230,1.0000,5.1654,1.0000,21.3230,1.0000
2024-01-05 20:00:00+00:00,21.3287,1.0000,5.1661,1.0000,21.3287,1.0000
2024-01-05 20:30:00+00:00,21.3344,1.0000,5.1668,1.0000,21.3344,1.0000
2024-01-05 21:00:00+00:00,21.3400,1.0000,5.1675,1.0000,21.3400,1.0000
2024-01-05 21:30:00+00:00,21.3457,1.0000,5.1682,1.0000,21.3457,1.0000
2024-01-05 22:00:00+00:00,21.3514,1.0000,5.1689,1.0000,21.3514,1.0000
2024-01-05 22:30:00+00:00,21.3571,1.0000,5.1696,1.0000,21.3571,1.0000
2024-01-05 23:00:00+00:00,21.3627,1.0000,5.1703,1.0000,21.3627,1.0000
2024-01-05 23:30:00+00:00,21.3684,1.0000,5.1711,1.0000,21.3684,1.0000
2024-01-06 00:00:00+00:00,21.3741,1.0000,5.1718,1.0000,21.3741,1.0000
2024-01-06 00:30:00+00:00,21.3797,1.0000,5.1725,1.0000,21.3797,1.0000
2024-01-06 01:00:00+00:00,21.3854,1.0000,5.1732,1.0000,21.3854,1.0000
2024-01-06 01:30:00+00:00,21.3911,1.0000,5.1739,1.0000,21.3911,1.0000
2024-01-06 02:00:00+00:00,21.3967,1.0000,5.1746,1.0000,21.3967,1.0000
2024-01-06 02:30:00+00:00,21.4024,1.0000,5.1753,1.0000,21.4024,1.0000
2024-01-06 03:00:00+00:00,21.4081,1.0000,5.1760,1.0000,21.4081,1.0000
2024-01-06 03:30:00+00:00,21.4137,1.0000,5.1767,1.0000,21.4137,1.0000
2024-01-06 04:00:00+00:00,21.4194,1.0000,5.1774,1.0000,21.4194,1.0000
2024-01-06 04:30:00+00:00,21.4251,1.0000,5.1781,1.0000,21.4251,1.0000
2024-01-06 05:00:00+00:00,21.4307,1.0000,5.1788,1.0000,21.4307,1.0000
2024-01-06 05:30:00+00:00,21.4364,1.0000,5.1795,1.0000,21.4364,1.0000
2024-01-06 06:00:00+00:00,21.4420,1.0000,5.1803,1.0000,21.4420,1.0000
2024-01-06 06:30:00+00:00,21.4477,1.0000,5.1810,1.0000,21.4477,1.0000
2024-01-06 07:00:00+00:00,21.4534,1.0000,5.1817,1.0000,21.4534,1.0000
2024-01-06 07:30:00+00:00,21.4590,1.0000,5.1824,1.0000,21.4590,1.0000
2024-01-06 08:00:00+00:00,21.4647,1.0000,5.1831,1.0000,21.4647,1.0000
2024-01-06 08:30:00+00:00,21.4703,1.0000,5.1838,1.0000,21.4703,1.0000
2024-01-06 09:00:00+00:00,21.4760,1.0000,5.1845,1.0000,21.4760,1.0000
2024-01-06 09:30:00+00:00,21.4816,1.0000,5.1852,1.0000,21.4816,1.0000
2024-01-06 10:00:00+00:00,21.4873,1.0000,5.1859,1.0000,21.4873,1.0000
2024-01-06 10:30:00+00:00,21.4929,1.0000,5.1866,1.0000,21.4929,1.0000
2024-01-06 11:00:00+00:00,21.4986,1.0000,5.1873,1.0000,21.4986,1.0000
2024-01-06 11:30:00+00:00,21.5042,1.0000,5.1880,1.0000,21.5042,1.0000
2024-01-06 12:00:00+00:00,21.5099,1.0000,5.1887,1.0000,21.5099,1.0000
2024-01-06 12:30:00+00:00,21.5156,1.0000,5.1894,1.0000,21.5156,1.0000
2024-01-06 13:00:00+00:00,21.5212,1.0000,5.1902,1.0000,21.5212,1.0000
2024-01-06 13:30:00+00:00,21.5268,1.0000,5.1909,1.0000,21.5268,1.0000
2024-01-06 14:00:00+00:00,21.5325,1.0000,5.1916,1.0000,21.5325,1.0000
2024-01-06 14:30:00+00:00,21.5381,1.0000,5.1923,1.0000,21.5381,1.0000
2024-01-06 15:00:00+00:00,21.5438,1.0000,5.1930,1.0000,21.5438,1.0000
2024-01-06 15:30:00+00:00,21.5494,1.0000,5.1937,1.0000,21.5494,1.0000
2024-01-06 16:00:00+00:00,21.5551,1.0000,5.1944,1.0000,21.5551,1.0000
2024-01-06 16:30:00+00:00,21.5607,1.0000,5.1951,1.0000,21.5607,1.0000
2024-01-06 17:00:00+00:00,21.5664,1.0000,5.1958,1.0000,21.5664,1.0000
2024-01-06 17:30:00+00:00,21.5720,1.0000,5.1965,1.0000,21.5720,1.0000
2024-01-06 18:00:00+00:00,21.5776,1.0000,5.1972,1.0000,21.5776,1.0000
2024-01-06 18:30:00+00:00,21.5833,1.0000,5.1979,1.0000,21.5833,1.0000
2024-01-06 19:00:00+00:00,21.5889,1.0000,5.1986,1.0000,21.5889,1.0000
2024-01-06 19:30:00+00:00,21.5946,1.0000,5.1993,1.0000,21.5946,1.0000
2024-01-06 20:00:00+00:00,21.6002,1.0000,5.2000,1.0000,21.6002,1.0000
2024-01-06 20:30:00+00:00,21.6058,1.0000,5.2007,1.0000,21.6058,1.0000
2024-01-06 21:00:00+00:00,21.6115,1.0000,5.2014,1.0000,21.6115,1.0000
2024-01-06 21:30:00+00:00,21.6171,1.0000,5.2021,1.0000,21.6171,1.0000
2024-01-06 22:00:00+00:00,21.6227,1.0000,5.2028,1.0000,21.6227,1.0000
2024-01-06 22:30:00+00:00,21.6284,1.0000,5.2035,1.0000,21.6284,1.0000
2024-01-06 23:00:00+00:00,21.6340,1.0000,5.2043,1.0000,21.6340,1.0000
2024-01-06 23:30:00+00:00,21.6396,1.0000,5.2050,1.0000,21.6396,1.0000
2024-01-07 00:00:00+00:00,21.6453,1.0000,5.2057,1.0000,21.6453,1.0000
2024-01-07 00:30:00+00:00,21.6509,1.0000,5.2064,1.0000,21.6509,1.0000
2024-01-07 01:00:00+00:00,21.6565,1.0000,5.2071,1.0000,21.6565,1.0000
2024-01-07 01:30:00+00:00,21.6622,1.0000,5.2078,1.0000,21.6622,1.0000
2024-01-07 02:00:00+00:00,21.6678,1.0000,5.2085,1.0000,21.6678,1.0000
2024-01-07 02:30:00+00:00,21.6734,1.0000,5.2092,1.0000,21.6734,1.0000
2024-01-07 03:00:00+00:00,21.6790,1.0000,5.2099,1.0000,21.6790,1.0000
2024-01-07 03:30:00+00:00,21.6847,1.0000,5.2106,1.0000,21.6847,1.0000
