time,depth,latitude,longitude,platform_id,sensor_id,TEMP,TEMP_QC,CNDC,CNDC_QC,PRES,PRES_QC,PSAL,PSAL_QC
2024-01-01 01:22:00+00:00,4.0033,41.1012,1.7274,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,22.4696,1,5.3087,1,4.0033,1,36.0033,1
2024-01-01 01:23:30+00:00,3.9379,41.1018,1.7275,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,22.5193,1,5.3149,1,3.9379,1,35.9379,1
2024-01-01 01:25:00+00:00,3.8729,41.1023,1.7276,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,22.5689,1,5.3211,1,3.8729,1,35.8729,1
2024-01-01 01:26:30+00:00,3.8083,41.1029,1.7277,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,22.6184,1,5.3273,1,3.8083,1,35.8083,1
2024-01-01 01:28:00+00:00,3.7446,41.1034,1.7278,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,22.6678,1,5.3335,1,3.7446,1,35.7446,1
2024-01-01 01:29:30+00:00,3.6820,41.1039,1.7279,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,22.7170,1,5.3396,1,3.6820,1,35.6820,1
2024-01-01 01:31:00+00:00,3.6207,41.1044,1.7280,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,22.7662,1,5.3458,1,3.6207,1,35.6207,1
2024-01-01 01:32:30+00:00,3.5611,41.1049,1.7281,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,22.8152,1,5.3519,1,3.5611,1,35.5611,1
2024-01-01 01:34:00+00:00,3.5033,41.1054,1.7282,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,22.8641,1,5.3580,1,3.5033,1,35.5033,1
2024-01-01 01:35:30+00:00,3.4477,41.1058,1.7283,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,22.9129,1,5.3641,1,3.4477,1,35.4477,1
2024-01-01 01:37:00+00:00,3.3944,41.1063,1.7284,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,22.9615,1,5.3702,1,3.3944,1,35.3944,1
2024-01-01 01:38:30+00:00,3.3437,41.1067,1.7285,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.0100,1,5.3763,1,3.3437,1,35.3437,1
2024-01-01 01:40:00+00:00,3.2958,41.1071,1.7287,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.0584,1,5.3823,1,3.2958,1,35.2958,1
2024-01-01 01:41:30+00:00,3.2509,41.1074,1.7288,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.1067,1,5.3883,1,3.2509,1,35.2509,1
2024-01-01 01:43:00+00:00,3.2092,41.1077,1.7289,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.1548,1,5.3944,1,3.2092,1,35.2092,1
2024-01-01 01:44:30+00:00,3.1709,41.1080,1.7290,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.2028,1,5.4004,1,3.1709,1,35.1709,1
2024-01-01 01:46:00+00:00,3.1362,41.1082,1.7291,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.2507,1,5.4063,1,3.1362,1,35.1362,1
2024-01-01 01:47:30+00:00,3.1051,41.1084,1.7292,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.2984,1,5.4123,1,3.1051,1,35.1051,1
2024-01-01 01:49:00+00:00,3.0778,41.1086,1.7293,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.3460,1,5.4183,1,3.0778,1,35.0778,1
2024-01-01 01:50:30+00:00,3.0545,41.1087,1.7294,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.3935,1,5.4242,1,3.0545,1,35.0545,1
2024-01-01 01:52:00+00:00,3.0353,41.1088,1.7295,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.4407,1,5.4301,1,3.0353,1,35.0353,1
2024-01-01 01:53:30+00:00,3.0201,41.1089,1.7296,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.4879,1,5.4360,1,3.0201,1,35.0201,1
2024-01-01 01:55:00+00:00,3.0092,41.1089,1.7297,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.5349,1,5.4419,1,3.0092,1,35.0092,1
2024-01-01 01:56:30+00:00,3.0025,41.1088,1.7298,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.5817,1,5.4477,1,3.0025,1,35.0025,1
2024-01-01 01:58:00+00:00,3.0000,41.1088,1.7299,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.6284,1,5.4536,1,3.0000,1,35.0000,1
2024-01-01 01:59:30+00:00,3.0018,41.1086,1.7300,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.6750,1,5.4594,1,3.0018,1,35.0018,1
2024-01-01 02:01:00+00:00,3.0079,41.1085,1.7301,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.7213,1,5.4652,1,3.0079,1,35.0079,1
2024-01-01 02:02:30+00:00,3.0182,41.1083,1.7302,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.7676,1,5.4709,1,3.0182,1,35.0182,1
2024-01-01 02:04:00+00:00,3.0327,41.1080,1.7303,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.8136,1,5.4767,1,3.0327,1,35.0327,1
2024-01-01 02:05:30+00:00,3.0514,41.1077,1.7304,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.8595,1,5.4824,1,3.0514,1,35.0514,1
2024-01-01 02:07:00+00:00,3.0741,41.1074,1.7305,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.9053,1,5.4882,1,3.0741,1,35.0741,1
2024-01-01 02:08:30+00:00,3.1008,41.1070,1.7306,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.9508,1,5.4939,1,3.1008,1,35.1008,1
2024-01-01 02:10:00+00:00,3.1313,41.1066,1.7307,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,23.9962,1,5.4995,1,3.1313,1,35.1313,1
2024-01-01 02:11:30+00:00,3.1655,41.1062,1.7308,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.0415,1,5.5052,1,3.1655,1,35.1655,1
2024-01-01 02:13:00+00:00,3.2033,41.1057,1.7309,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.0865,1,5.5108,1,3.2033,1,35.2033,1
2024-01-01 02:14:30+00:00,3.2444,41.1052,1.7310,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.1314,1,5.5164,1,3.2444,1,35.2444,1
2024-01-01 02:16:00+00:00,3.2889,41.1046,1.7312,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.1761,1,5.5220,1,3.2889,1,35.2889,1
2024-01-01 02:17:30+00:00,3.3363,41.1040,1.7313,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.2206,1,5.5276,1,3.3363,1,35.3363,1
2024-01-01 02:19:00+00:00,3.3866,41.1034,1.7314,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.2650,1,5.5331,1,3.3866,1,35.3866,1
2024-01-01 02:20:30+00:00,3.4395,41.1028,1.7315,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.3091,1,5.5386,1,3.4395,1,35.4395,1
2024-01-01 02:22:00+00:00,3.4948,41.1021,1.7316,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.3531,1,5.5441,1,3.4948,1,35.4948,1
2024-01-01 02:23:30+00:00,3.5523,41.1015,1.7317,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.3969,1,5.5496,1,3.5523,1,35.5523,1
2024-01-01 02:25:00+00:00,3.6117,41.1008,1.7318,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.4405,1,5.5551,1,3.6117,1,35.6117,1
2024-01-01 02:26:30+00:00,3.6727,41.1001,1.7319,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.4839,1,5.5605,1,3.6727,1,35.6727,1
2024-01-01 02:28:00+00:00,3.7351,41.0993,1.7320,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.5271,1,5.5659,1,3.7351,1,35.7351,1
2024-01-01 02:29:30+00:00,3.7987,41.0986,1.7321,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.5701,1,5.5713,1,3.7987,1,35.7987,1
2024-01-01 02:31:00+00:00,3.8631,41.0978,1.7322,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.6130,1,5.5766,1,3.8631,1,35.8631,1
2024-01-01 02:32:30+00:00,3.9281,41.0971,1.7323,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.6556,1,5.5820,1,3.9281,1,35.9281,1
2024-01-01 02:34:00+00:00,3.9935,41.0963,1.7324,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.6980,1,5.5873,1,3.9935,1,35.9935,1
2024-01-01 02:35:30+00:00,4.0588,41.0956,1.7325,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.7403,1,5.5925,1,4.0588,1,36.0588,1
2024-01-01 02:37:00+00:00,4.1239,41.0948,1.7326,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.7823,1,5.5978,1,4.1239,1,36.1239,1
2024-01-01 02:38:30+00:00,4.1885,41.0941,1.7327,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.8241,1,5.6030,1,4.1885,1,36.1885,1
2024-01-01 02:40:00+00:00,4.2522,41.0933,1.7328,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.8658,1,5.6082,1,4.2522,1,36.2522,1
2024-01-01 02:41:30+00:00,4.3149,41.0926,1.7329,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.9072,1,5.6134,1,4.3149,1,36.3149,1
2024-01-01 02:43:00+00:00,4.3763,41.0919,1.7330,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.9484,1,5.6185,1,4.3763,1,36.3763,1
2024-01-01 02:44:30+00:00,4.4360,41.0912,1.7331,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,24.9894,1,5.6237,1,4.4360,1,36.4360,1
2024-01-01 02:46:00+00:00,4.4939,41.0905,1.7332,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.0302,1,5.6288,1,4.4939,1,36.4939,1
2024-01-01 02:47:30+00:00,4.5496,41.0898,1.7333,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.0707,1,5.6338,1,4.5496,1,36.5496,1
2024-01-01 02:49:00+00:00,4.6030,41.0892,1.7334,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.1111,1,5.6389,1,4.6030,1,36.6030,1
2024-01-01 02:50:30+00:00,4.6538,41.0886,1.7335,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.1512,1,5.6439,1,4.6538,1,36.6538,1
2024-01-01 02:52:00+00:00,4.7019,41.0880,1.7336,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.1911,1,5.6489,1,4.7019,1,36.7019,1
2024-01-01 02:53:30+00:00,4.7469,41.0874,1.7338,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.2308,1,5.6538,1,4.7469,1,36.7469,1
2024-01-01 02:55:00+00:00,4.7888,41.0869,1.7339,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.2703,1,5.6588,1,4.7888,1,36.7888,1
2024-01-01 02:56:30+00:00,4.8272,41.0864,1.7340,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.3095,1,5.6637,1,4.8272,1,36.8272,1
2024-01-01 02:58:00+00:00,4.8622,41.0860,1.7341,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.3485,1,5.6686,1,4.8622,1,36.8622,1
2024-01-01 02:59:30+00:00,4.8934,41.0856,1.7342,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.3873,1,5.6734,1,4.8934,1,36.8934,1
2024-01-01 03:01:00+00:00,4.9209,41.0852,1.7343,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.4258,1,5.6782,1,4.9209,1,36.9209,1
2024-01-01 03:02:30+00:00,4.9444,41.0848,1.7344,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.4642,1,5.6830,1,4.9444,1,36.9444,1
2024-01-01 03:04:00+00:00,4.9639,41.0845,1.7345,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.5023,1,5.6878,1,4.9639,1,36.9639,1
2024-01-01 03:05:30+00:00,4.9792,41.0843,1.7346,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.5401,1,5.6925,1,4.9792,1,36.9792,1
2024-01-01 03:07:00+00:00,4.9904,41.0841,1.7347,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.5777,1,5.6972,1,4.9904,1,36.9904,1
2024-01-01 03:08:30+00:00,4.9973,41.0839,1.7348,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.6151,1,5.7019,1,4.9973,1,36.9973,1
2024-01-01 03:10:00+00:00,5.0000,41.0838,1.7349,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.6522,1,5.7065,1,5.0000,1,37.0000,1
2024-01-01 03:11:30+00:00,4.9984,41.0837,1.7350,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.6891,1,5.7111,1,4.9984,1,36.9984,1
2024-01-01 03:13:00+00:00,4.9925,41.0836,1.7351,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.7258,1,5.7157,1,4.9925,1,36.9925,1
2024-01-01 03:14:30+00:00,4.9824,41.0836,1.7352,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.7622,1,5.7203,1,4.9824,1,36.9824,1
2024-01-01 03:16:00+00:00,4.9681,41.0837,1.7353,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.7983,1,5.7248,1,4.9681,1,36.9681,1
2024-01-01 03:17:30+00:00,4.9496,41.0837,1.7354,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.8343,1,5.7293,1,4.9496,1,36.9496,1
2024-01-01 03:19:00+00:00,4.9271,41.0839,1.7355,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.8699,1,5.7337,1,4.9271,1,36.9271,1
2024-01-01 03:20:30+00:00,4.9007,41.0840,1.7356,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.9053,1,5.7382,1,4.9007,1,36.9007,1
2024-01-01 03:22:00+00:00,4.8704,41.0842,1.7357,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.9405,1,5.7426,1,4.8704,1,36.8704,1
2024-01-01 03:23:30+00:00,4.8363,41.0845,1.7358,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,25.9754,1,5.7469,1,4.8363,1,36.8363,1
2024-01-01 03:25:00+00:00,4.7987,41.0847,1.7359,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.0100,1,5.7513,1,4.7987,1,36.7987,1
2024-01-01 03:26:30+00:00,4.7577,41.0850,1.7360,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.0444,1,5.7556,1,4.7577,1,36.7577,1
2024-01-01 03:28:00+00:00,4.7134,41.0854,1.7361,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.0786,1,5.7598,1,4.7134,1,36.7134,1
2024-01-01 03:29:30+00:00,4.6661,41.0858,1.7363,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.1124,1,5.7641,1,4.6661,1,36.6661,1
2024-01-01 03:31:00+00:00,4.6160,41.0861,1.7364,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.1461,1,5.7683,1,4.6160,1,36.6160,1
2024-01-01 03:32:30+00:00,4.5632,41.0866,1.7365,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.1794,1,5.7724,1,4.5632,1,36.5632,1
2024-01-01 03:34:00+00:00,4.5080,41.0870,1.7366,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.2125,1,5.7766,1,4.5080,1,36.5080,1
2024-01-01 03:35:30+00:00,4.4506,41.0875,1.7367,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.2453,1,5.7807,1,4.4506,1,36.4506,1
2024-01-01 03:37:00+00:00,4.3913,41.0880,1.7368,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.2779,1,5.7847,1,4.3913,1,36.3913,1
2024-01-01 03:38:30+00:00,4.3304,41.0885,1.7369,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.3102,1,5.7888,1,4.3304,1,36.3304,1
2024-01-01 03:40:00+00:00,4.2680,41.0890,1.7370,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.3422,1,5.7928,1,4.2680,1,36.2680,1
2024-01-01 03:41:30+00:00,4.2045,41.0895,1.7371,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.3739,1,5.7967,1,4.2045,1,36.2045,1
2024-01-01 03:43:00+00:00,4.1401,41.0901,1.7372,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.4054,1,5.8007,1,4.1401,1,36.1401,1
2024-01-01 03:44:30+00:00,4.0751,41.0906,1.7373,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.4366,1,5.8046,1,4.0751,1,36.0751,1
2024-01-01 03:46:00+00:00,4.0098,41.0912,1.7374,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.4675,1,5.8084,1,4.0098,1,36.0098,1
2024-01-01 03:47:30+00:00,3.9445,41.0917,1.7375,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.4982,1,5.8123,1,3.9445,1,35.9445,1
2024-01-01 03:49:00+00:00,3.8793,41.0923,1.7376,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.5285,1,5.8161,1,3.8793,1,35.8793,1
2024-01-01 03:50:30+00:00,3.8147,41.0928,1.7377,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.5586,1,5.8198,1,3.8147,1,35.8147,1
2024-01-01 03:52:00+00:00,3.7509,41.0933,1.7378,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.5884,1,5.8236,1,3.7509,1,35.7509,1
2024-01-01 03:53:30+00:00,3.6882,41.0939,1.7379,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.6180,1,5.8272,1,3.6882,1,35.6882,1
2024-01-01 03:55:00+00:00,3.6268,41.0944,1.7380,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.6472,1,5.8309,1,3.6268,1,35.6268,1
2024-01-01 03:56:30+00:00,3.5670,41.0949,1.7381,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.6762,1,5.8345,1,3.5670,1,35.5670,1
2024-01-01 03:58:00+00:00,3.5090,41.0953,1.7382,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.7049,1,5.8381,1,3.5090,1,35.5090,1
2024-01-01 03:59:30+00:00,3.4531,41.0958,1.7383,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.7332,1,5.8417,1,3.4531,1,35.4531,1
2024-01-01 04:01:00+00:00,3.3996,41.0962,1.7384,Sparus_II_AUV_SN0001,SBE16_SN57353_6479,26.7613,1,5.8452,1,3.3996,1,35.3996,1
